code,time,time_raw,index,price,volume,turnover,bsflag,ask_order,bid_order,biz_index,recv_time
000931.SZ,09:36:13.030,93613030,6069926,0.0,200,0.0,?,0,5787742,0,16:04:33.985
000931.SZ,09:36:13.030,93613030,6069929,0.0,1700,0.0,?,0,5787735,0,16:04:33.985
000931.SZ,09:36:13.030,93613030,6069934,0.0,100,0.0,?,0,5787743,0,16:04:33.985
000931.SZ,09:36:13.030,93613030,6069937,0.0,1900,0.0,?,0,5787748,0,16:04:33.985
000931.SZ,09:36:13.080,93613080,6070362,5.1,2900,1.479,B,3467371,6070361,0,16:04:33.985
000931.SZ,09:36:15.280,93615280,6093863,5.1,300,0.153,B,3467371,6093862,0,16:04:34.357
000931.SZ,09:36:15.290,93615290,6094003,5.1,800,0.408,B,3467371,6094002,0,16:04:34.357
000931.SZ,09:36:15.290,93615290,6094005,5.1,700,0.357,B,3467371,6094004,0,16:04:34.357
000931.SZ,09:36:18.190,93618190,6125825,0.0,400,0.0,?,0,5850277,0,16:04:35.040
000931.SZ,09:36:19.990,93619990,6147517,5.09,600,0.3054,S,6147516,5906314,0,16:04:35.426
000931.SZ,09:36:21.710,93621710,6166581,5.09,1600,0.8144,S,6166580,5906314,0,16:04:35.676
000931.SZ,09:36:21.980,93621980,6169466,0.0,600,0.0,?,0,5701304,0,16:04:35.849
000931.SZ,09:36:24.990,93624990,6199839,5.1,15600,7.956,B,3467371,6199838,0,16:04:36.351
000931.SZ,09:36:25.540,93625540,6205440,5.1,300,0.153,B,3467371,6205439,0,16:04:36.471
000931.SZ,09:36:26.190,93626190,6211996,5.1,2000,1.02,B,3467371,6211995,0,16:04:36.597
000931.SZ,09:36:26.200,93626200,6212078,5.1,900,0.459,B,3467371,6212077,0,16:04:36.597
000931.SZ,09:36:26.500,93626500,6215157,5.1,3232,1.6483,B,3467371,6215156,0,16:04:36.738
000931.SZ,09:36:26.500,93626500,6215158,5.1,200,0.102,B,3770433,6215156,0,16:04:36.738
000931.SZ,09:36:26.500,93626500,6215159,5.1,200,0.102,B,3790117,6215156,0,16:04:36.738
000931.SZ,09:36:26.500,93626500,6215160,5.1,100,0.051,B,3975509,6215156,0,16:04:36.738
000931.SZ,09:36:26.500,93626500,6215161,5.1,1200,0.612,B,3975523,6215156,0,16:04:36.738
000931.SZ,09:36:26.500,93626500,6215162,5.1,1268,0.6466,B,3981592,6215156,0,16:04:36.738
000931.SZ,09:36:26.540,93626540,6215439,5.1,2300,1.173,B,3981592,6215438,0,16:04:36.738
000931.SZ,09:36:26.640,93626640,6216270,5.1,1200,0.612,B,3981592,6216269,0,16:04:36.738
000931.SZ,09:36:26.820,93626820,6217823,5.1,400,0.204,B,3981592,6217822,0,16:04:36.738
000931.SZ,09:36:27.170,93627170,6220749,5.1,200,0.102,B,3981592,6220748,0,16:04:36.738
000931.SZ,09:36:27.180,93627180,6220758,5.1,2000,1.02,B,3981592,6220757,0,16:04:36.738
000931.SZ,09:36:27.180,93627180,6220801,5.1,100,0.051,B,3981592,6220800,0,16:04:36.738
000931.SZ,09:36:27.200,93627200,6221037,5.1,1300,0.663,B,3981592,6221036,0,16:04:36.738
000931.SZ,09:36:29.310,93629310,6241522,0.0,100,0.0,?,0,5968491,0,16:04:37.148
000931.SZ,09:36:29.310,93629310,6241530,5.09,2400,1.2216,S,6241529,5906314,0,16:04:37.148
000931.SZ,09:36:35.030,93635030,6297582,5.1,1232,0.6283,B,3981592,6297581,0,16:04:38.267
000931.SZ,09:36:35.030,93635030,6297583,5.1,200,0.102,B,4049493,6297581,0,16:04:38.267
000931.SZ,09:36:35.030,93635030,6297584,5.1,400,0.204,B,4057650,6297581,0,16:04:38.267
000931.SZ,09:36:35.030,93635030,6297585,5.1,3168,1.6156,B,4133284,6297581,0,16:04:38.267
000931.SZ,09:36:35.500,93635500,6302585,5.1,500,0.255,B,4133284,6302584,0,16:04:38.267
000931.SZ,09:36:42.430,93642430,6370490,5.09,700,0.3563,S,6370489,5906314,0,16:04:39.637
000931.SZ,09:36:42.430,93642430,6370492,5.09,900,0.4581,S,6370491,5906314,0,16:04:39.637
000931.SZ,09:36:42.450,93642450,6370627,0.0,1500,0.0,?,0,5906314,0,16:04:39.637
000931.SZ,09:36:42.470,93642470,6370884,5.09,100,0.0509,S,6370883,5910400,0,16:04:39.637
000931.SZ,09:36:42.470,93642470,6370885,5.09,100,0.0509,S,6370883,5913339,0,16:04:39.637
000931.SZ,09:36:42.470,93642470,6370886,5.09,300,0.1527,S,6370883,5925923,0,16:04:39.637
000931.SZ,09:36:42.470,93642470,6370887,5.09,1400,0.7126,S,6370883,5935560,0,16:04:39.637
000931.SZ,09:36:42.470,93642470,6370888,5.09,100,0.0509,S,6370883,5935563,0,16:04:39.637
