code,time,time_raw,order,price,volume,order_kind,function_code,biz_index,recv_time
000931.SZ,09:15:00.530,91500530,116273,5.0,500,0,B,0,15:32:22.717
000931.SZ,09:15:00.550,91500550,118973,5.58,200,0,S,0,15:32:22.717
000931.SZ,09:15:00.550,91500550,119219,5.04,200,0,B,0,15:32:22.717
000931.SZ,09:15:00.560,91500560,119897,5.17,600,0,B,0,15:32:22.717
000931.SZ,09:15:00.560,91500560,120871,5.4,3800,0,S,0,15:32:22.717
000931.SZ,09:15:00.590,91500590,124689,5.1,3000,0,B,0,15:32:22.717
000931.SZ,09:15:00.590,91500590,124690,5.0,5000,0,B,0,15:32:22.717
000931.SZ,09:15:00.610,91500610,126756,5.27,20000,0,S,0,15:32:22.935
000931.SZ,09:15:00.610,91500610,126757,5.08,10000,0,B,0,15:32:22.935
000931.SZ,09:15:00.620,91500620,127481,5.12,5000,0,B,0,15:32:22.935
000931.SZ,09:15:00.660,91500660,132217,5.13,4000,0,B,0,15:32:22.935
000931.SZ,09:15:00.670,91500670,133374,5.49,1500,0,S,0,15:32:22.935
000931.SZ,09:15:00.670,91500670,133400,5.01,1600,0,B,0,15:32:22.935
000931.SZ,09:15:00.700,91500700,136595,5.33,3700,0,S,0,15:32:22.935
000931.SZ,09:15:00.710,91500710,137622,5.49,1500,0,S,0,15:32:22.935
000931.SZ,09:15:00.710,91500710,138005,5.05,1000,0,B,0,15:32:22.935
000931.SZ,09:15:00.730,91500730,139207,5.72,500,0,S,0,15:32:22.935
000931.SZ,09:15:00.750,91500750,141851,5.16,5000,0,B,0,15:32:22.935
000931.SZ,09:15:00.780,91500780,144192,5.7,1000,0,S,0,15:32:23.218
000931.SZ,09:15:00.790,91500790,144724,5.72,2000,0,S,0,15:32:23.218
000931.SZ,09:15:00.800,91500800,145675,5.6,20000,0,S,0,15:32:23.218
000931.SZ,09:15:00.830,91500830,147678,5.23,1000,0,B,0,15:32:23.218
000931.SZ,09:15:00.840,91500840,148050,5.68,2000,0,S,0,15:32:23.218
000931.SZ,09:15:00.840,91500840,148548,5.19,1000,0,B,0,15:32:23.218
000931.SZ,09:15:00.970,91500970,157957,5.7,5000,0,S,0,15:32:23.218
000931.SZ,09:15:00.970,91500970,158110,5.72,1000,0,S,0,15:32:23.218
000931.SZ,09:15:00.980,91500980,158562,5.26,2000,0,S,0,15:32:23.218
000931.SZ,09:15:00.980,91500980,159382,5.69,1500,0,S,0,15:32:23.218
000931.SZ,09:15:01.000,91501000,161210,4.71,1700,0,B,0,15:32:23.218
000931.SZ,09:15:01.000,91501000,161212,5.69,1900,0,S,0,15:32:23.218
000931.SZ,09:15:01.020,91501020,162850,5.72,1500,0,S,0,15:32:23.218
000931.SZ,09:15:01.020,91501020,162870,5.3,1000,0,S,0,15:32:23.218
000931.SZ,09:15:01.040,91501040,163853,5.5,1200,0,S,0,15:32:23.218
000931.SZ,09:15:01.040,91501040,163854,5.61,1200,0,S,0,15:32:23.218
000931.SZ,09:15:01.040,91501040,164144,5.5,1100,0,S,0,15:32:23.218
000931.SZ,09:15:01.050,91501050,164961,5.72,10000,0,S,0,15:32:23.218
000931.SZ,09:15:01.050,91501050,164962,5.51,2000,0,S,0,15:32:23.218
000931.SZ,09:15:01.070,91501070,166320,5.04,1000,0,B,0,15:32:23.456
000931.SZ,09:15:01.070,91501070,166321,5.11,500,0,B,0,15:32:23.456
000931.SZ,09:15:01.070,91501070,166322,5.1,500,0,B,0,15:32:23.456
000931.SZ,09:15:01.090,91501090,167214,5.31,600,0,S,0,15:32:23.456
000931.SZ,09:15:01.090,91501090,167215,5.01,600,0,B,0,15:32:23.456
000931.SZ,09:15:01.090,91501090,167322,5.5,1000,0,S,0,15:32:23.456
000931.SZ,09:15:01.100,91501100,167818,5.72,100,0,S,0,15:32:23.456
000931.SZ,09:15:01.110,91501110,168652,5.71,100,0,S,0,15:32:23.456
000931.SZ,09:15:01.110,91501110,168653,4.94,100,0,B,0,15:32:23.456
000931.SZ,09:15:01.130,91501130,169712,5.16,5000,0,B,0,15:32:23.456
000931.SZ,09:15:01.130,91501130,169713,5.13,5000,0,B,0,15:32:23.456
000931.SZ,09:15:01.130,91501130,169714,5.11,5000,0,B,0,15:32:23.456
000931.SZ,09:15:01.130,91501130,169717,5.31,5000,0,S,0,15:32:23.456
000931.SZ,09:15:01.130,91501130,169718,5.36,5000,0,S,0,15:32:23.456
000931.SZ,09:15:01.130,91501130,169719,5.38,5000,0,S,0,15:32:23.456
000931.SZ,09:15:01.130,91501130,169720,5.39,10000,0,S,0,15:32:23.456
000931.SZ,09:15:01.130,91501130,169721,5.41,5000,0,S,0,15:32:23.456
000931.SZ,09:15:01.130,91501130,169722,5.43,5000,0,S,0,15:32:23.456
000931.SZ,09:15:01.160,91501160,171718,5.46,4500,0,S,0,15:32:23.456
000931.SZ,09:15:01.170,91501170,172428,5.41,2000,0,S,0,15:32:23.456
000931.SZ,09:15:01.170,91501170,172430,5.47,4000,0,S,0,15:32:23.456
000931.SZ,09:15:01.210,91501210,174478,5.38,2200,0,S,0,15:32:23.456
000931.SZ,09:15:01.220,91501220,174785,5.5,8000,0,S,0,15:32:23.456
000931.SZ,09:15:01.250,91501250,176405,5.04,50000,0,B,0,15:32:23.456
000931.SZ,09:15:01.250,91501250,176512,5.04,20000,0,B,0,15:32:23.456
000931.SZ,09:15:01.250,91501250,176827,5.28,2000,0,S,0,15:32:23.456
000931.SZ,09:15:01.280,91501280,178948,5.72,11200,0,S,0,15:32:23.456
000931.SZ,09:15:01.280,91501280,179094,5.04,20000,0,B,0,15:32:23.456
000931.SZ,09:15:01.360,91501360,183166,5.72,13000,0,S,0,15:32:23.456
000931.SZ,09:15:01.370,91501370,183431,5.72,2000,0,S,0,15:32:23.456
000931.SZ,09:15:01.390,91501390,184775,5.38,2000,0,S,0,15:32:23.456
000931.SZ,09:15:01.450,91501450,189432,4.97,500,0,B,0,15:32:23.683
000931.SZ,09:15:01.460,91501460,190129,5.15,4000,0,B,0,15:32:23.683
000931.SZ,09:15:01.460,91501460,190140,5.1,4000,0,B,0,15:32:23.683
000931.SZ,09:15:01.460,91501460,190141,5.05,4000,0,B,0,15:32:23.683
000931.SZ,09:15:01.460,91501460,190142,5.0,4000,0,B,0,15:32:23.683
000931.SZ,09:15:01.460,91501460,190158,5.3,4000,0,S,0,15:32:23.683
000931.SZ,09:15:01.460,91501460,190162,5.35,4000,0,S,0,15:32:23.683
000931.SZ,09:15:01.460,91501460,190176,5.4,4000,0,S,0,15:32:23.683
000931.SZ,09:15:01.460,91501460,190177,5.45,4000,0,S,0,15:32:23.683
000931.SZ,09:15:01.460,91501460,190178,5.5,4000,0,S,0,15:32:23.683
000931.SZ,09:15:01.470,91501470,190528,5.4,1000,0,S,0,15:32:23.683
000931.SZ,09:15:01.470,91501470,190884,5.72,600,0,S,0,15:32:23.683
000931.SZ,09:15:01.520,91501520,193803,4.98,10000,0,B,0,15:32:23.683
000931.SZ,09:15:01.520,91501520,193821,5.6,20000,0,S,0,15:32:23.683
000931.SZ,09:15:01.520,91501520,194246,5.0,2000,0,B,0,15:32:23.683
000931.SZ,09:15:01.560,91501560,196273,5.72,1000,0,S,0,15:32:23.683
000931.SZ,09:15:01.560,91501560,196274,5.68,1000,0,S,0,15:32:23.683
000931.SZ,09:15:01.560,91501560,196275,5.64,1000,0,S,0,15:32:23.683
000931.SZ,09:15:01.560,91501560,196276,5.61,1000,0,S,0,15:32:23.683
000931.SZ,09:15:01.560,91501560,196317,5.57,1000,0,S,0,15:32:23.683
000931.SZ,09:15:01.560,91501560,196319,5.54,1000,0,S,0,15:32:23.683
000931.SZ,09:15:01.570,91501570,197166,5.72,1600,0,S,0,15:32:23.683
000931.SZ,09:15:01.570,91501570,197167,5.69,1000,0,S,0,15:32:23.683
000931.SZ,09:15:01.570,91501570,197168,5.66,1000,0,S,0,15:32:23.683
000931.SZ,09:15:01.570,91501570,197169,5.63,1000,0,S,0,15:32:23.683
000931.SZ,09:15:01.570,91501570,197170,5.6,1000,0,S,0,15:32:23.683
000931.SZ,09:15:01.570,91501570,197171,5.57,1000,0,S,0,15:32:23.683
000931.SZ,09:15:01.570,91501570,197172,5.54,1000,0,S,0,15:32:23.683
000931.SZ,09:15:01.570,91501570,197173,5.51,1000,0,S,0,15:32:23.683
000931.SZ,09:15:01.570,91501570,197182,5.72,1000,0,S,0,15:32:23.683
000931.SZ,09:15:01.570,91501570,197183,5.68,1000,0,S,0,15:32:23.683
000931.SZ,09:15:01.570,91501570,197184,5.64,1000,0,S,0,15:32:23.683
000931.SZ,09:15:01.570,91501570,197185,5.6,1000,0,S,0,15:32:23.683
000931.SZ,09:15:01.570,91501570,197186,5.56,1000,0,S,0,15:32:23.683
000931.SZ,09:15:01.570,91501570,197187,5.53,1000,0,S,0,15:32:23.683
000931.SZ,09:15:01.570,91501570,197188,5.48,1000,0,S,0,15:32:23.683
000931.SZ,09:15:01.570,91501570,197192,5.72,1500,0,S,0,15:32:23.683
000931.SZ,09:15:01.570,91501570,197193,5.69,1000,0,S,0,15:32:23.683
000931.SZ,09:15:01.570,91501570,197194,5.65,1000,0,S,0,15:32:23.683
000931.SZ,09:15:01.570,91501570,197195,5.62,1000,0,S,0,15:32:23.683
000931.SZ,09:15:01.570,91501570,197196,5.59,1000,0,S,0,15:32:23.683
000931.SZ,09:15:01.570,91501570,197197,5.56,1000,0,S,0,15:32:23.683
000931.SZ,09:15:01.570,91501570,197198,5.53,1000,0,S,0,15:32:23.683
000931.SZ,09:15:01.570,91501570,197199,5.5,1000,0,S,0,15:32:23.683
000931.SZ,09:15:01.570,91501570,197200,5.47,1000,0,S,0,15:32:23.683
000931.SZ,09:15:01.620,91501620,199611,5.5,400,0,S,0,15:32:23.683
000931.SZ,09:15:01.620,91501620,199612,5.72,400,0,S,0,15:32:23.683
000931.SZ,09:15:01.620,91501620,199911,5.12,100000,0,B,0,15:32:23.683
000931.SZ,09:15:01.670,91501670,202252,4.9,400,0,B,0,15:32:23.683
000931.SZ,09:15:01.740,91501740,205976,5.55,2000,0,S,0,15:32:23.683
000931.SZ,09:15:01.780,91501780,208523,5.68,2000,0,S,0,15:32:23.965
000931.SZ,09:15:01.870,91501870,212578,4.68,400,0,B,0,15:32:23.965
000931.SZ,09:15:01.880,91501880,213116,5.11,5200,0,B,0,15:32:23.965
000931.SZ,09:15:01.950,91501950,216089,5.05,600,0,B,0,15:32:23.965
000931.SZ,09:15:01.990,91501990,218491,5.68,2500,0,S,0,15:32:23.965
000931.SZ,09:15:02.010,91502010,220366,5.29,5000,0,S,0,15:32:23.965
000931.SZ,09:15:02.070,91502070,222746,5.29,2000,0,S,0,15:32:23.965
000931.SZ,09:15:02.080,91502080,223401,5.06,500,0,B,0,15:32:23.965
000931.SZ,09:15:02.140,91502140,225947,5.68,5000,0,S,0,15:32:23.965
000931.SZ,09:15:02.160,91502160,226798,5.63,1000,0,S,0,15:32:23.965
000931.SZ,09:15:02.190,91502190,228328,4.9,2200,0,B,0,15:32:23.965
000931.SZ,09:15:02.230,91502230,229618,4.68,700,0,B,0,15:32:24.232
000931.SZ,09:15:02.230,91502230,229828,5.05,3000,0,B,0,15:32:24.232
000931.SZ,09:15:02.260,91502260,230815,5.33,5000,0,S,0,15:32:24.232
000931.SZ,09:15:02.350,91502350,234299,5.2,400,0,B,0,15:32:24.232
000931.SZ,09:15:02.400,91502400,236490,5.72,1000,0,S,0,15:32:24.232
000931.SZ,09:15:02.420,91502420,237423,5.7,3000,0,S,0,15:32:24.232
000931.SZ,09:15:02.440,91502440,238324,4.68,700,0,B,0,15:32:24.232
000931.SZ,09:15:02.440,91502440,238449,5.72,8300,0,S,0,15:32:24.232
000931.SZ,09:15:02.500,91502500,240797,5.28,5000,0,S,0,15:32:24.232
000931.SZ,09:15:02.510,91502510,240823,5.38,5000,0,S,0,15:32:24.232
000931.SZ,09:15:02.640,91502640,246300,5.05,3000,0,B,0,15:32:24.232
000931.SZ,09:15:02.640,91502640,246301,5.55,3000,0,S,0,15:32:24.232
000931.SZ,09:15:02.660,91502660,247191,5.71,100,0,S,0,15:32:24.232
000931.SZ,09:15:02.690,91502690,248369,4.86,2000,0,B,0,15:32:24.486
000931.SZ,09:15:02.690,91502690,248392,5.32,5000,0,S,0,15:32:24.486
000931.SZ,09:15:02.740,91502740,250006,5.38,300,0,S,0,15:32:24.486
000931.SZ,09:15:02.740,91502740,250008,5.36,300,0,S,0,15:32:24.486
000931.SZ,09:15:02.760,91502760,250750,5.2,3000,0,B,0,15:32:24.486
000931.SZ,09:15:02.910,91502910,254605,4.93,2300,0,S,0,15:32:24.486
000931.SZ,09:15:02.990,91502990,256674,5.13,600,0,B,0,15:32:24.486
000931.SZ,09:15:03.050,91503050,258209,5.33,100,0,S,0,15:32:24.486
000931.SZ,09:15:03.250,91503250,263101,5.72,2000,0,S,0,15:32:24.486
000931.SZ,09:15:03.260,91503260,263291,4.99,300,0,B,0,15:32:24.486
000931.SZ,09:15:03.260,91503260,263292,5.25,200,0,S,0,15:32:24.486
000931.SZ,09:15:03.350,91503350,264190,5.7,1000,0,S,0,15:32:24.486
000931.SZ,09:15:03.410,91503410,265301,5.51,2000,0,S,0,15:32:24.486
000931.SZ,09:15:03.480,91503480,266605,5.71,7700,0,S,0,15:32:24.486
000931.SZ,09:15:03.520,91503520,267889,5.09,5000,0,B,0,15:32:24.546
000931.SZ,09:15:03.520,91503520,267890,5.07,5000,0,B,0,15:32:24.546
000931.SZ,09:15:03.520,91503520,267892,5.26,5000,0,S,0,15:32:24.546
000931.SZ,09:15:03.520,91503520,267893,5.28,5000,0,S,0,15:32:24.546
000931.SZ,09:15:03.520,91503520,267894,5.29,5000,0,S,0,15:32:24.546
000931.SZ,09:15:03.520,91503520,267895,5.33,5000,0,S,0,15:32:24.546
000931.SZ,09:15:03.520,91503520,267896,5.37,5000,0,S,0,15:32:24.546
000931.SZ,09:15:03.520,91503520,267897,5.42,10000,0,S,0,15:32:24.546
000931.SZ,09:15:03.530,91503530,267996,5.2,100,0,S,0,15:32:24.546
000931.SZ,09:15:03.650,91503650,270450,4.99,1300,0,B,0,15:32:24.546
000931.SZ,09:15:03.750,91503750,272237,5.54,3000,0,S,0,15:32:24.567
000931.SZ,09:15:04.070,91504070,277883,5.59,3000,0,S,0,15:32:24.731
000931.SZ,09:15:04.130,91504130,278947,4.68,100,0,B,0,15:32:24.731
000931.SZ,09:15:04.340,91504340,280896,5.3,1900,0,S,0,15:32:24.731
000931.SZ,09:15:04.430,91504430,282022,5.38,10000,0,S,0,15:32:24.731
000931.SZ,09:15:04.840,91504840,287820,5.32,500,0,S,0,15:32:24.807
000931.SZ,09:15:04.880,91504880,288576,5.4,500,0,S,0,15:32:24.807
000931.SZ,09:15:04.880,91504880,288608,5.35,500,0,S,0,15:32:24.807
000931.SZ,09:15:05.020,91505020,290312,5.72,200,0,S,0,15:32:24.807
000931.SZ,09:15:05.070,91505070,291028,5.08,5000,0,B,0,15:32:24.807
000931.SZ,09:15:05.470,91505470,294382,5.72,100,0,S,0,15:32:24.807
000931.SZ,09:15:05.560,91505560,295554,5.28,300,0,S,0,15:32:24.865
000931.SZ,09:15:05.840,91505840,297329,5.56,1500,0,S,0,15:32:24.865
000931.SZ,09:15:05.840,91505840,297343,5.72,2800,0,S,0,15:32:24.865
000931.SZ,09:15:05.890,91505890,297968,5.71,200,0,S,0,15:32:24.917
000931.SZ,09:15:05.970,91505970,298595,5.15,1000,0,B,0,15:32:24.917
000931.SZ,09:15:06.350,91506350,300298,5.51,200,0,S,0,15:32:24.917
000931.SZ,09:15:07.410,91507410,305034,5.22,25000,0,S,0,15:32:24.917
000931.SZ,09:15:07.850,91507850,306777,5.66,600,0,S,0,15:32:25.279
000931.SZ,09:15:10.430,91510430,311231,5.35,10700,0,S,0,15:32:25.279
000931.SZ,09:15:10.480,91510480,311443,5.0,100,0,B,0,15:32:25.279
000931.SZ,09:15:10.900,91510900,311706,5.6,1000,0,S,0,15:32:25.279
000931.SZ,09:15:11.410,91511410,311960,5.28,19000,0,S,0,15:32:25.279
000931.SZ,09:15:23.500,91523500,315462,5.72,1300,0,B,0,15:32:25.279
000931.SZ,09:15:43.040,91543040,320828,5.25,1000,0,B,0,15:32:25.279
000931.SZ,09:15:46.770,91546770,322062,5.43,2400,0,B,0,15:32:25.279
000931.SZ,09:15:50.500,91550500,323200,5.22,100,0,S,0,15:32:25.279
000931.SZ,09:15:54.170,91554170,324355,5.1,100,0,S,0,15:32:25.499
000931.SZ,09:15:56.380,91556380,325186,5.17,3000,0,B,0,15:32:25.499
000931.SZ,09:16:01.290,91601290,326816,5.22,200,0,S,0,15:32:25.499
000931.SZ,09:16:06.990,91606990,329025,5.24,200,0,S,0,15:32:25.499
000931.SZ,09:16:13.540,91613540,331373,5.26,200,0,S,0,15:32:25.499
000931.SZ,09:16:17.850,91617850,332719,5.43,2100,0,B,0,15:32:25.499
000931.SZ,09:16:19.050,91619050,333078,5.28,200,0,S,0,15:32:25.499
000931.SZ,09:16:24.970,91624970,334949,5.3,200,0,S,0,15:32:25.499
000931.SZ,09:16:30.390,91630390,336641,5.72,500,0,S,0,15:32:25.499
000931.SZ,09:16:31.010,91631010,336851,5.18,200,0,B,0,15:32:25.790
000931.SZ,09:16:36.870,91636870,338708,5.15,10000,0,B,0,15:32:25.790
000931.SZ,09:16:37.080,91637080,338775,5.16,200,0,B,0,15:32:25.790
000931.SZ,09:16:40.300,91640300,339887,5.5,13900,0,S,0,15:32:25.790
000931.SZ,09:16:43.160,91643160,340926,5.14,200,0,B,0,15:32:25.790
000931.SZ,09:16:47.520,91647520,342412,5.4,1000,0,S,0,15:32:25.790
000931.SZ,09:16:50.000,91650000,343328,5.35,3000,0,S,0,15:32:25.790
000931.SZ,09:16:50.020,91650020,343340,5.22,100,0,S,0,15:32:25.790
000931.SZ,09:16:55.180,91655180,345114,5.45,1000,0,S,0,15:32:25.790
000931.SZ,09:16:55.890,91655890,345392,5.42,10000,0,S,0,15:32:25.790
000931.SZ,09:16:59.390,91659390,346663,5.42,1000,0,S,0,15:32:25.790
000931.SZ,09:16:59.730,91659730,346780,5.2,3200,0,B,0,15:32:25.790
000931.SZ,09:17:00.210,91700210,346988,5.22,9500,0,B,0,15:32:25.790
000931.SZ,09:17:02.340,91702340,347827,5.43,1000,0,S,0,15:32:25.790
000931.SZ,09:17:04.600,91704600,348597,5.55,1000,0,S,0,15:32:25.790
000931.SZ,09:17:27.640,91727640,357117,5.28,1300,0,S,0,15:32:26.105
000931.SZ,09:17:28.750,91728750,357492,5.41,5000,0,S,0,15:32:26.105
000931.SZ,09:17:38.550,91738550,361152,5.72,5000,0,S,0,15:32:26.105
000931.SZ,09:17:42.940,91742940,362799,5.55,1900,0,S,0,15:32:26.105
000931.SZ,09:17:43.300,91743300,362940,5.53,500,0,S,0,15:32:26.105
000931.SZ,09:17:49.460,91749460,365269,5.54,300,0,S,0,15:32:26.105
000931.SZ,09:17:50.030,91750030,365488,5.22,100,0,S,0,15:32:26.105
000931.SZ,09:18:02.290,91802290,370273,5.18,1500,0,B,0,15:32:26.105
000931.SZ,09:18:04.320,91804320,371036,5.72,900,0,S,0,15:32:26.105
000931.SZ,09:18:23.840,91823840,378751,5.72,1000,0,S,0,15:32:26.373
000931.SZ,09:18:26.170,91826170,379698,5.36,300,0,S,0,15:32:26.373
000931.SZ,09:18:28.270,91828270,380509,5.72,2700,0,S,0,15:32:26.373
000931.SZ,09:18:35.970,91835970,383637,5.72,400,0,S,0,15:32:26.373
000931.SZ,09:18:43.230,91843230,386582,5.36,5000,0,S,0,15:32:26.373
000931.SZ,09:18:44.710,91844710,387207,5.3,300,0,S,0,15:32:26.373
000931.SZ,09:18:47.380,91847380,388302,5.22,1500,0,S,0,15:32:26.373
000931.SZ,09:18:50.040,91850040,389406,5.22,100,0,S,0,15:32:26.373
000931.SZ,09:18:58.500,91858500,392847,5.05,4000,0,B,0,15:32:26.601
000931.SZ,09:19:04.410,91904410,395348,5.16,300,0,B,0,15:32:26.601
000931.SZ,09:19:04.730,91904730,395469,5.35,1400,0,S,0,15:32:26.601
000931.SZ,09:19:05.460,91905460,395787,5.21,600,0,B,0,15:32:26.601
000931.SZ,09:19:25.520,91925520,404544,5.17,10000,0,B,0,15:32:26.601
000931.SZ,09:19:28.570,91928570,405825,5.21,1000,0,B,0,15:32:26.601
000931.SZ,09:19:30.960,91930960,406962,5.71,500,0,S,0,15:32:26.601
000931.SZ,09:19:39.040,91939040,410545,5.24,500,0,S,0,15:32:26.867
000931.SZ,09:19:43.410,91943410,412588,5.21,200,0,B,0,15:32:26.867
000931.SZ,09:19:48.570,91948570,414894,5.26,2000,0,S,0,15:32:26.867
000931.SZ,09:19:53.290,91953290,417313,5.15,1000,0,B,0,15:32:26.867
