code,time,time_raw,order,price,volume,order_kind,function_code,biz_index,recv_time
000931.SZ,09:15:00.030,91500030,1138,5.61,100,0,S,0,16:02:50.712
000931.SZ,09:15:00.040,91500040,4155,4.91,2000,0,B,0,16:02:50.712
000931.SZ,09:15:00.040,91500040,4264,5.61,3800,0,S,0,16:02:50.712
000931.SZ,09:15:00.050,91500050,7339,5.25,1200,0,S,0,16:02:50.712
000931.SZ,09:15:00.060,91500060,14206,5.61,1000,0,S,0,16:02:50.932
000931.SZ,09:15:00.070,91500070,15376,5.61,2100,0,S,0,16:02:50.932
000931.SZ,09:15:00.070,91500070,17202,5.17,5000,0,S,0,16:02:50.932
000931.SZ,09:15:00.070,91500070,17271,5.21,5000,0,S,0,16:02:50.932
000931.SZ,09:15:00.070,91500070,17272,5.22,5000,0,S,0,16:02:50.932
000931.SZ,09:15:00.070,91500070,17337,5.23,5000,0,S,0,16:02:50.932
000931.SZ,09:15:00.070,91500070,17338,5.26,10000,0,S,0,16:02:50.932
000931.SZ,09:15:00.070,91500070,17399,5.13,5000,0,S,0,16:02:50.932
000931.SZ,09:15:00.070,91500070,17409,5.16,5000,0,S,0,16:02:50.932
000931.SZ,09:15:00.070,91500070,17410,5.19,5000,0,S,0,16:02:50.932
000931.SZ,09:15:00.070,91500070,18942,5.6,1000,0,S,0,16:02:50.932
000931.SZ,09:15:00.070,91500070,19695,4.98,5000,0,B,0,16:02:50.932
000931.SZ,09:15:00.080,91500080,21016,5.61,400,0,S,0,16:02:50.932
000931.SZ,09:15:00.080,91500080,21477,5.13,2000,0,S,0,16:02:50.932
000931.SZ,09:15:00.080,91500080,21842,5.61,600,0,S,0,16:02:50.932
000931.SZ,09:15:00.080,91500080,23314,4.62,400,0,B,0,16:02:50.932
000931.SZ,09:15:00.080,91500080,24140,5.35,6300,0,S,0,16:02:50.932
000931.SZ,09:15:00.090,91500090,24845,5.5,1000,0,S,0,16:02:50.932
000931.SZ,09:15:00.100,91500100,29492,5.01,1000,0,B,0,16:02:51.114
000931.SZ,09:15:00.100,91500100,31463,4.98,5000,0,B,0,16:02:51.114
000931.SZ,09:15:00.100,91500100,31464,4.75,5000,0,B,0,16:02:51.114
000931.SZ,09:15:00.100,91500100,31465,5.5,5000,0,S,0,16:02:51.114
000931.SZ,09:15:00.100,91500100,32209,4.95,2000,0,B,0,16:02:51.114
000931.SZ,09:15:00.100,91500100,32817,5.61,200,0,S,0,16:02:51.114
000931.SZ,09:15:00.110,91500110,33780,5.21,5000,0,S,0,16:02:51.114
000931.SZ,09:15:00.110,91500110,33871,5.01,3000,0,B,0,16:02:51.114
000931.SZ,09:15:00.110,91500110,35847,5.0,500,0,B,0,16:02:51.114
000931.SZ,09:15:00.110,91500110,36112,5.49,1500,0,S,0,16:02:51.114
000931.SZ,09:15:00.110,91500110,36117,5.46,1500,0,S,0,16:02:51.114
000931.SZ,09:15:00.110,91500110,36118,4.61,1800,0,B,0,16:02:51.114
000931.SZ,09:15:00.110,91500110,37169,5.05,1000,0,B,0,16:02:51.114
000931.SZ,09:15:00.110,91500110,37170,5.0,1000,0,B,0,16:02:51.114
000931.SZ,09:15:00.110,91500110,37336,5.23,1200,0,S,0,16:02:51.114
000931.SZ,09:15:00.110,91500110,37337,5.26,2300,0,S,0,16:02:51.114
000931.SZ,09:15:00.110,91500110,37338,5.27,4600,0,S,0,16:02:51.114
000931.SZ,09:15:00.110,91500110,37339,5.33,1100,0,S,0,16:02:51.114
000931.SZ,09:15:00.110,91500110,37340,5.37,1200,0,S,0,16:02:51.114
000931.SZ,09:15:00.120,91500120,39154,4.96,5000,0,B,0,16:02:51.114
000931.SZ,09:15:00.120,91500120,40021,5.5,10000,0,S,0,16:02:51.114
000931.SZ,09:15:00.120,91500120,41494,4.9,23000,0,B,0,16:02:51.114
000931.SZ,09:15:00.120,91500120,42181,5.38,1200,0,S,0,16:02:51.301
000931.SZ,09:15:00.130,91500130,44642,5.61,1300,0,S,0,16:02:51.301
000931.SZ,09:15:00.130,91500130,47557,4.75,200,0,B,0,16:02:51.301
000931.SZ,09:15:00.130,91500130,48125,5.24,5000,0,S,0,16:02:51.301
000931.SZ,09:15:00.140,91500140,49120,4.91,20000,0,B,0,16:02:51.301
000931.SZ,09:15:00.140,91500140,50672,5.61,1000,0,S,0,16:02:51.301
000931.SZ,09:15:00.140,91500140,51791,5.6,6100,0,S,0,16:02:51.301
000931.SZ,09:15:00.160,91500160,57209,5.05,1000,0,B,0,16:02:51.460
000931.SZ,09:15:00.160,91500160,58161,4.64,100,0,B,0,16:02:51.460
000931.SZ,09:15:00.160,91500160,58162,4.84,100,0,B,0,16:02:51.460
000931.SZ,09:15:00.170,91500170,59663,5.6,7800,0,S,0,16:02:51.460
000931.SZ,09:15:00.170,91500170,59788,5.61,500,0,S,0,16:02:51.460
000931.SZ,09:15:00.170,91500170,61276,5.58,4000,0,S,0,16:02:51.460
000931.SZ,09:15:00.170,91500170,62174,5.3,1000,0,S,0,16:02:51.460
000931.SZ,09:15:00.170,91500170,62176,5.4,1000,0,S,0,16:02:51.460
000931.SZ,09:15:00.180,91500180,64912,5.48,2500,0,S,0,16:02:51.460
000931.SZ,09:15:00.190,91500190,67788,5.28,2000,0,S,0,16:02:51.632
000931.SZ,09:15:00.190,91500190,67789,5.38,2000,0,S,0,16:02:51.632
000931.SZ,09:15:00.190,91500190,68578,5.2,1000,0,S,0,16:02:51.632
000931.SZ,09:15:00.190,91500190,68579,5.25,1000,0,S,0,16:02:51.632
000931.SZ,09:15:00.190,91500190,68582,5.3,1000,0,S,0,16:02:51.632
000931.SZ,09:15:00.200,91500200,68903,5.61,5000,0,S,0,16:02:51.632
000931.SZ,09:15:00.210,91500210,71157,4.9,2000,0,B,0,16:02:51.632
000931.SZ,09:15:00.210,91500210,71683,4.8,3000,0,B,0,16:02:51.632
000931.SZ,09:15:00.210,91500210,72278,5.0,5000,0,B,0,16:02:51.632
000931.SZ,09:15:00.210,91500210,72279,5.3,5000,0,S,0,16:02:51.632
000931.SZ,09:15:00.210,91500210,72710,5.1,500,0,B,0,16:02:51.632
000931.SZ,09:15:00.210,91500210,72711,5.05,300,0,B,0,16:02:51.632
000931.SZ,09:15:00.210,91500210,72712,5.0,200,0,B,0,16:02:51.632
000931.SZ,09:15:00.210,91500210,72731,4.95,500,0,B,0,16:02:51.632
000931.SZ,09:15:00.220,91500220,73324,5.25,1000,0,S,0,16:02:51.632
000931.SZ,09:15:00.230,91500230,76716,5.6,20000,0,S,0,16:02:51.632
000931.SZ,09:15:00.240,91500240,78780,5.61,400,0,S,0,16:02:51.632
000931.SZ,09:15:00.250,91500250,81098,5.51,5000,0,S,0,16:02:51.790
000931.SZ,09:15:00.260,91500260,82444,5.61,500,0,S,0,16:02:51.790
000931.SZ,09:15:00.290,91500290,86837,5.18,1000,0,S,0,16:02:51.790
000931.SZ,09:15:00.290,91500290,86898,5.26,2000,0,S,0,16:02:51.790
000931.SZ,09:15:00.310,91500310,90464,5.6,4000,0,S,0,16:02:51.790
000931.SZ,09:15:00.320,91500320,93175,5.61,1000,0,S,0,16:02:51.963
000931.SZ,09:15:00.350,91500350,96082,5.21,20000,0,S,0,16:02:51.963
000931.SZ,09:15:00.350,91500350,96180,4.98,6000,0,B,0,16:02:51.963
000931.SZ,09:15:00.350,91500350,96264,5.18,5000,0,S,0,16:02:51.963
000931.SZ,09:15:00.350,91500350,96329,5.14,4000,0,S,0,16:02:51.963
000931.SZ,09:15:00.350,91500350,96346,5.15,5000,0,S,0,16:02:51.963
000931.SZ,09:15:00.360,91500360,96947,5.61,300,0,S,0,16:02:51.963
000931.SZ,09:15:00.360,91500360,97316,5.02,9000,0,B,0,16:02:51.963
000931.SZ,09:15:00.370,91500370,98971,5.15,200,0,S,0,16:02:51.963
000931.SZ,09:15:00.380,91500380,99476,4.91,1000,0,B,0,16:02:51.963
000931.SZ,09:15:00.400,91500400,102086,5.3,700,0,S,0,16:02:51.963
000931.SZ,09:15:00.400,91500400,102189,4.88,600,0,B,0,16:02:51.963
000931.SZ,09:15:00.430,91500430,104910,5.0,12700,0,B,0,16:02:52.130
000931.SZ,09:15:00.430,91500430,105514,5.33,3300,0,S,0,16:02:52.130
000931.SZ,09:15:00.450,91500450,107791,5.09,800,0,S,0,16:02:52.130
000931.SZ,09:15:00.470,91500470,110377,5.61,2900,0,S,0,16:02:52.130
000931.SZ,09:15:00.480,91500480,110468,4.9,400,0,B,0,16:02:52.130
000931.SZ,09:15:00.490,91500490,111686,5.12,300,0,S,0,16:02:52.130
000931.SZ,09:15:00.490,91500490,112176,5.19,1600,0,S,0,16:02:52.130
000931.SZ,09:15:00.490,91500490,112178,5.6,1500,0,S,0,16:02:52.130
000931.SZ,09:15:00.500,91500500,113311,4.84,8000,0,B,0,16:02:52.130
000931.SZ,09:15:00.510,91500510,114291,4.85,300,0,B,0,16:02:52.130
000931.SZ,09:15:00.520,91500520,115588,4.69,10000,0,B,0,16:02:52.130
000931.SZ,09:15:00.540,91500540,117718,5.2,8000,0,S,0,16:02:52.316
000931.SZ,09:15:00.540,91500540,117834,5.18,5000,0,S,0,16:02:52.316
000931.SZ,09:15:00.570,91500570,120219,4.98,100,0,B,0,16:02:52.316
000931.SZ,09:15:00.570,91500570,120601,5.61,100,0,S,0,16:02:52.316
000931.SZ,09:15:00.590,91500590,122629,5.55,3000,0,S,0,16:02:52.316
000931.SZ,09:15:00.600,91500600,124255,4.66,2000,0,B,0,16:02:52.316
000931.SZ,09:15:00.640,91500640,127886,5.0,5000,0,B,0,16:02:52.316
000931.SZ,09:15:00.670,91500670,130666,5.61,1600,0,S,0,16:02:52.316
000931.SZ,09:15:00.670,91500670,130869,5.54,1000,0,S,0,16:02:52.571
000931.SZ,09:15:00.680,91500680,131174,5.07,28200,0,B,0,16:02:52.571
000931.SZ,09:15:00.680,91500680,131671,5.6,1000,0,S,0,16:02:52.571
000931.SZ,09:15:00.710,91500710,133497,4.94,80000,0,B,0,16:02:52.571
000931.SZ,09:15:00.770,91500770,139736,5.61,700,0,S,0,16:02:52.571
000931.SZ,09:15:00.810,91500810,142600,5.43,8300,0,S,0,16:02:52.571
000931.SZ,09:15:00.830,91500830,143974,5.6,2500,0,S,0,16:02:52.571
000931.SZ,09:15:00.840,91500840,145673,4.95,1000,0,B,0,16:02:52.571
000931.SZ,09:15:00.880,91500880,148470,4.9,1500,0,B,0,16:02:52.571
000931.SZ,09:15:00.940,91500940,154637,4.83,1000,0,B,0,16:02:52.890
000931.SZ,09:15:00.950,91500950,155594,5.3,6000,0,S,0,16:02:52.890
000931.SZ,09:15:00.970,91500970,156994,4.98,10000,0,B,0,16:02:52.890
000931.SZ,09:15:00.970,91500970,156995,5.27,20000,0,S,0,16:02:52.890
000931.SZ,09:15:00.970,91500970,156996,5.48,30000,0,S,0,16:02:52.890
000931.SZ,09:15:00.980,91500980,158370,5.27,20000,0,S,0,16:02:52.890
000931.SZ,09:15:00.980,91500980,158371,5.27,20000,0,S,0,16:02:52.890
000931.SZ,09:15:00.990,91500990,158960,5.38,1000,0,S,0,16:02:52.890
000931.SZ,09:15:00.990,91500990,158961,5.5,1100,0,S,0,16:02:52.890
000931.SZ,09:15:01.010,91501010,160838,4.96,500,0,B,0,16:02:52.890
000931.SZ,09:15:01.010,91501010,161012,4.91,200,0,B,0,16:02:52.890
000931.SZ,09:15:01.110,91501110,169305,5.6,100,0,S,0,16:02:52.890
000931.SZ,09:15:01.110,91501110,169532,5.0,2000,0,B,0,16:02:52.890
000931.SZ,09:15:01.120,91501120,170679,5.18,1800,0,S,0,16:02:52.890
000931.SZ,09:15:01.120,91501120,170685,5.31,5000,0,S,0,16:02:52.890
000931.SZ,09:15:01.140,91501140,171634,5.29,600,0,S,0,16:02:52.890
000931.SZ,09:15:01.190,91501190,174799,5.61,100,0,S,0,16:02:53.151
000931.SZ,09:15:01.200,91501200,175153,5.0,4000,0,B,0,16:02:53.151
000931.SZ,09:15:01.200,91501200,175154,4.95,4000,0,B,0,16:02:53.151
000931.SZ,09:15:01.200,91501200,175155,4.9,4000,0,B,0,16:02:53.151
000931.SZ,09:15:01.200,91501200,175209,5.15,4000,0,S,0,16:02:53.151
000931.SZ,09:15:01.200,91501200,175210,5.2,4000,0,S,0,16:02:53.151
000931.SZ,09:15:01.200,91501200,175211,5.25,4000,0,S,0,16:02:53.151
000931.SZ,09:15:01.200,91501200,175212,5.3,4000,0,S,0,16:02:53.151
000931.SZ,09:15:01.200,91501200,175214,5.35,4000,0,S,0,16:02:53.151
000931.SZ,09:15:01.200,91501200,175577,5.19,1200,0,S,0,16:02:53.151
000931.SZ,09:15:01.230,91501230,177082,5.58,5000,0,S,0,16:02:53.151
000931.SZ,09:15:01.240,91501240,177615,5.61,8300,0,S,0,16:02:53.151
000931.SZ,09:15:01.290,91501290,180565,5.61,4000,0,S,0,16:02:53.151
000931.SZ,09:15:01.300,91501300,181432,5.09,1200,0,B,0,16:02:53.151
000931.SZ,09:15:01.320,91501320,182417,5.04,2000,0,B,0,16:02:53.151
000931.SZ,09:15:01.390,91501390,185374,5.26,200,0,S,0,16:02:53.151
000931.SZ,09:15:01.390,91501390,185471,5.43,20000,0,S,0,16:02:53.151
000931.SZ,09:15:01.390,91501390,185474,4.86,30000,0,B,0,16:02:53.151
000931.SZ,09:15:01.440,91501440,187369,5.15,200,0,S,0,16:02:53.151
000931.SZ,09:15:01.440,91501440,187370,5.19,200,0,S,0,16:02:53.151
000931.SZ,09:15:01.440,91501440,187371,5.25,200,0,S,0,16:02:53.151
000931.SZ,09:15:01.440,91501440,187372,5.33,400,0,S,0,16:02:53.151
000931.SZ,09:15:01.440,91501440,187373,5.4,400,0,S,0,16:02:53.151
000931.SZ,09:15:01.440,91501440,187375,5.0,100,0,B,0,16:02:53.151
000931.SZ,09:15:01.440,91501440,187376,4.96,100,0,B,0,16:02:53.151
000931.SZ,09:15:01.450,91501450,188282,5.18,1200,0,S,0,16:02:53.151
000931.SZ,09:15:01.470,91501470,189350,5.13,400,0,B,0,16:02:53.442
000931.SZ,09:15:01.500,91501500,190825,5.2,400,0,S,0,16:02:53.442
000931.SZ,09:15:01.500,91501500,190907,4.98,8000,0,B,0,16:02:53.442
000931.SZ,09:15:01.530,91501530,192258,5.46,5100,0,S,0,16:02:53.442
000931.SZ,09:15:01.540,91501540,193134,4.59,100,0,S,0,16:02:53.442
000931.SZ,09:15:01.600,91501600,194902,5.61,1600,0,S,0,16:02:53.442
000931.SZ,09:15:01.600,91501600,194903,5.58,1000,0,S,0,16:02:53.442
000931.SZ,09:15:01.600,91501600,194904,5.55,1000,0,S,0,16:02:53.442
000931.SZ,09:15:01.600,91501600,194905,5.52,1000,0,S,0,16:02:53.442
000931.SZ,09:15:01.600,91501600,194906,5.49,1000,0,S,0,16:02:53.442
000931.SZ,09:15:01.600,91501600,194907,5.46,1000,0,S,0,16:02:53.442
000931.SZ,09:15:01.600,91501600,194908,5.43,1000,0,S,0,16:02:53.442
000931.SZ,09:15:01.600,91501600,194918,5.61,1000,0,S,0,16:02:53.442
000931.SZ,09:15:01.600,91501600,194919,5.57,1000,0,S,0,16:02:53.442
000931.SZ,09:15:01.600,91501600,194920,5.54,1000,0,S,0,16:02:53.442
000931.SZ,09:15:01.600,91501600,194921,5.51,1000,0,S,0,16:02:53.442
000931.SZ,09:15:01.600,91501600,194922,5.48,1000,0,S,0,16:02:53.442
000931.SZ,09:15:01.600,91501600,194923,5.45,1000,0,S,0,16:02:53.442
000931.SZ,09:15:01.600,91501600,194924,5.42,1000,0,S,0,16:02:53.442
000931.SZ,09:15:01.640,91501640,195769,5.61,4100,0,S,0,16:02:53.442
000931.SZ,09:15:01.770,91501770,200532,4.7,200,0,B,0,16:02:53.442
000931.SZ,09:15:01.820,91501820,202288,4.95,1000,0,B,0,16:02:53.442
000931.SZ,09:15:01.890,91501890,205125,4.88,1000,0,B,0,16:02:53.717
000931.SZ,09:15:01.910,91501910,206995,5.61,6000,0,S,0,16:02:53.717
000931.SZ,09:15:01.920,91501920,207611,4.95,1300,0,B,0,16:02:53.717
000931.SZ,09:15:01.930,91501930,208110,5.0,40000,0,B,0,16:02:53.717
000931.SZ,09:15:01.960,91501960,210253,5.21,3000,0,S,0,16:02:53.717
000931.SZ,09:15:01.980,91501980,211580,4.98,3000,0,B,0,16:02:53.717
000931.SZ,09:15:01.980,91501980,211684,4.68,700,0,B,0,16:02:53.717
000931.SZ,09:15:01.980,91501980,211685,4.65,700,0,B,0,16:02:53.717
000931.SZ,09:15:01.980,91501980,211686,4.61,700,0,B,0,16:02:53.717
000931.SZ,09:15:01.980,91501980,211838,4.68,500,0,B,0,16:02:53.717
000931.SZ,09:15:01.980,91501980,211839,4.65,500,0,B,0,16:02:53.717
000931.SZ,09:15:01.980,91501980,211840,4.61,500,0,B,0,16:02:53.717
000931.SZ,09:15:02.030,91502030,214869,4.93,200,0,B,0,16:02:53.717
000931.SZ,09:15:02.030,91502030,215074,5.61,11200,0,S,0,16:02:53.717
000931.SZ,09:15:02.040,91502040,215205,4.8,2200,0,B,0,16:02:53.717
000931.SZ,09:15:02.190,91502190,222554,5.12,400,0,S,0,16:02:53.717
000931.SZ,09:15:02.220,91502220,223606,5.01,20000,0,B,0,16:02:53.717
000931.SZ,09:15:02.220,91502220,223844,4.65,200,0,B,0,16:02:53.717
000931.SZ,09:15:02.230,91502230,224063,5.03,600,0,B,0,16:02:53.717
000931.SZ,09:15:02.250,91502250,224967,5.35,1500,0,S,0,16:02:53.906
000931.SZ,09:15:02.270,91502270,225652,5.61,500,0,S,0,16:02:53.906
000931.SZ,09:15:02.290,91502290,226651,5.6,5000,0,S,0,16:02:53.906
000931.SZ,09:15:02.480,91502480,232787,4.9,200,0,B,0,16:02:53.906
000931.SZ,09:15:02.510,91502510,233564,5.61,5000,0,S,0,16:02:53.906
000931.SZ,09:15:02.610,91502610,236103,5.61,1000,0,S,0,16:02:53.906
000931.SZ,09:15:02.610,91502610,236104,5.57,1000,0,S,0,16:02:53.906
000931.SZ,09:15:02.610,91502610,236105,5.54,1000,0,S,0,16:02:53.906
000931.SZ,09:15:02.610,91502610,236106,5.51,1000,0,S,0,16:02:53.906
000931.SZ,09:15:02.610,91502610,236107,5.48,1000,0,S,0,16:02:53.906
000931.SZ,09:15:02.610,91502610,236109,5.45,1000,0,S,0,16:02:53.906
000931.SZ,09:15:02.610,91502610,236111,5.42,1000,0,S,0,16:02:53.906
000931.SZ,09:15:02.610,91502610,236128,5.61,1500,0,S,0,16:02:53.906
000931.SZ,09:15:02.610,91502610,236129,5.57,1000,0,S,0,16:02:53.906
000931.SZ,09:15:02.610,91502610,236132,5.54,1000,0,S,0,16:02:53.906
000931.SZ,09:15:02.610,91502610,236134,5.51,1000,0,S,0,16:02:53.906
000931.SZ,09:15:02.610,91502610,236135,5.48,1000,0,S,0,16:02:53.906
000931.SZ,09:15:02.610,91502610,236137,5.45,1000,0,S,0,16:02:53.906
000931.SZ,09:15:02.610,91502610,236138,5.42,1000,0,S,0,16:02:53.906
000931.SZ,09:15:02.610,91502610,236140,5.39,1000,0,S,0,16:02:53.906
000931.SZ,09:15:02.660,91502660,237534,4.95,1000,0,B,0,16:02:53.906
000931.SZ,09:15:02.670,91502670,237640,5.6,100,0,S,0,16:02:53.906
000931.SZ,09:15:02.670,91502670,237689,4.9,300,0,B,0,16:02:53.906
000931.SZ,09:15:02.880,91502880,242294,4.86,1100,0,B,0,16:02:53.906
000931.SZ,09:15:02.910,91502910,243879,5.19,800,0,S,0,16:02:53.906
000931.SZ,09:15:02.950,91502950,245522,4.8,2000,0,B,0,16:02:54.240
000931.SZ,09:15:02.960,91502960,246171,5.29,200,0,S,0,16:02:54.240
000931.SZ,09:15:02.960,91502960,246172,5.0,300,0,B,0,16:02:54.240
000931.SZ,09:15:02.960,91502960,246173,4.98,300,0,B,0,16:02:54.240
000931.SZ,09:15:02.980,91502980,247232,5.05,500,0,B,0,16:02:54.240
000931.SZ,09:15:02.980,91502980,247239,5.14,1000,0,S,0,16:02:54.240
000931.SZ,09:15:02.980,91502980,247317,5.15,2000,0,S,0,16:02:54.240
000931.SZ,09:15:02.980,91502980,247348,5.13,500,0,S,0,16:02:54.240
000931.SZ,09:15:02.990,91502990,247633,5.61,1000,0,S,0,16:02:54.240
000931.SZ,09:15:03.170,91503170,252973,4.59,100,0,B,0,16:02:54.240
000931.SZ,09:15:03.190,91503190,253281,4.91,100,0,B,0,16:02:54.240
000931.SZ,09:15:03.190,91503190,253347,5.6,500,0,S,0,16:02:54.240
000931.SZ,09:15:03.270,91503270,254547,5.61,2000,0,S,0,16:02:54.240
000931.SZ,09:15:03.440,91503440,257054,5.1,232,0,S,0,16:02:54.240
000931.SZ,09:15:03.460,91503460,257273,5.5,10000,0,S,0,16:02:54.240
000931.SZ,09:15:03.460,91503460,257274,5.53,2000,0,S,0,16:02:54.240
000931.SZ,09:15:03.460,91503460,257474,4.81,200,0,B,0,16:02:54.240
000931.SZ,09:15:03.800,91503800,261548,5.54,3000,0,S,0,16:02:54.240
000931.SZ,09:15:03.900,91503900,263121,5.0,5000,0,B,0,16:02:54.240
000931.SZ,09:15:04.160,91504160,268778,5.05,500,0,B,0,16:02:54.342
000931.SZ,09:15:04.280,91504280,270004,5.59,3000,0,S,0,16:02:54.342
000931.SZ,09:15:04.280,91504280,270005,5.16,3000,0,S,0,16:02:54.342
000931.SZ,09:15:04.280,91504280,270022,5.0,500,0,B,0,16:02:54.342
000931.SZ,09:15:04.360,91504360,270541,5.36,1000,0,S,0,16:02:54.342
000931.SZ,09:15:04.380,91504380,270694,4.91,2800,0,B,0,16:02:54.342
000931.SZ,09:15:04.510,91504510,271496,5.15,2300,0,B,0,16:02:54.342
000931.SZ,09:15:04.870,91504870,273984,4.9,500,0,B,0,16:02:54.587
000931.SZ,09:15:04.920,91504920,274716,4.8,2000,0,B,0,16:02:54.587
000931.SZ,09:15:04.920,91504920,274723,5.1,500,0,B,0,16:02:54.587
000931.SZ,09:15:05.000,91505000,276252,5.21,1000,0,S,0,16:02:54.587
000931.SZ,09:15:05.000,91505000,276263,5.25,6000,0,S,0,16:02:54.587
000931.SZ,09:15:05.130,91505130,277679,5.0,500,0,B,0,16:02:54.587
000931.SZ,09:15:05.260,91505260,278513,4.96,400,0,B,0,16:02:54.587
000931.SZ,09:15:05.270,91505270,278668,5.02,400,0,B,0,16:02:54.587
000931.SZ,09:15:05.380,91505380,279249,5.6,200,0,S,0,16:02:54.587
000931.SZ,09:15:05.950,91505950,282050,4.96,3000,0,B,0,16:02:54.587
000931.SZ,09:15:06.340,91506340,284725,5.61,100,0,S,0,16:02:54.587
000931.SZ,09:15:07.690,91507690,288096,5.51,500,0,S,0,16:02:54.808
000931.SZ,09:15:08.070,91508070,289168,5.61,1000,0,S,0,16:02:54.808
000931.SZ,09:15:08.960,91508960,289832,4.97,1100,0,B,0,16:02:54.808
000931.SZ,09:15:13.470,91513470,291165,4.93,200,0,B,0,16:02:54.808
000931.SZ,09:15:18.910,91518910,292137,5.37,200,0,S,0,16:02:54.808
000931.SZ,09:15:19.820,91519820,292363,5.13,600,0,S,0,16:02:54.808
000931.SZ,09:15:22.000,91522000,292827,5.61,400,0,B,0,16:02:54.808
000931.SZ,09:15:23.320,91523320,293113,5.13,580,0,S,0,16:02:54.808
000931.SZ,09:15:28.260,91528260,294199,5.14,600,0,S,0,16:02:54.808
000931.SZ,09:15:36.430,91536430,296204,5.16,20000,0,S,0,16:02:54.891
000931.SZ,09:15:40.070,91540070,297070,5.58,10000,0,S,0,16:02:55.073
000931.SZ,09:15:43.900,91543900,298069,4.95,500,0,B,0,16:02:55.073
000931.SZ,09:15:45.230,91545230,298436,5.33,700,0,B,0,16:02:55.073
000931.SZ,09:15:52.640,91552640,300401,5.27,4000,0,S,0,16:02:55.073
000931.SZ,09:15:53.850,91553850,300724,5.05,2000,0,B,0,16:02:55.073
000931.SZ,09:15:53.850,91553850,300725,5.6,1000,0,S,0,16:02:55.073
000931.SZ,09:15:55.380,91555380,301183,5.59,5000,0,S,0,16:02:55.073
000931.SZ,09:16:03.240,91603240,303497,5.12,200,0,S,0,16:02:55.073
000931.SZ,09:16:03.990,91603990,303713,5.49,5000,0,B,0,16:02:55.073
000931.SZ,09:16:09.480,91609480,305525,5.36,5000,0,S,0,16:02:55.125
000931.SZ,09:16:09.820,91609820,305659,5.14,200,0,S,0,16:02:55.125
000931.SZ,09:16:12.130,91612130,306351,5.24,10000,0,S,0,16:02:55.125
000931.SZ,09:16:12.750,91612750,306505,5.39,5000,0,S,0,16:02:55.125
000931.SZ,09:16:15.930,91615930,307455,5.16,200,0,S,0,16:02:55.271
000931.SZ,09:16:16.210,91616210,307531,5.33,600,0,B,0,16:02:55.271
000931.SZ,09:16:19.770,91619770,308546,5.13,600,0,S,0,16:02:55.271
000931.SZ,09:16:21.040,91621040,308920,5.18,200,0,S,0,16:02:55.271
000931.SZ,09:16:21.190,91621190,308980,5.28,5000,0,S,0,16:02:55.271
000931.SZ,09:16:23.070,91623070,309520,4.89,3000,0,B,0,16:02:55.271
000931.SZ,09:16:27.050,91627050,310627,5.2,200,0,S,0,16:02:55.271
000931.SZ,09:16:33.130,91633130,312421,5.08,200,0,B,0,16:02:55.271
000931.SZ,09:16:34.480,91634480,312902,4.79,3000,0,B,0,16:02:55.271
000931.SZ,09:16:39.180,91639180,314490,5.06,200,0,B,0,16:02:55.271
000931.SZ,09:16:45.450,91645450,316476,5.04,200,0,B,0,16:02:55.648
000931.SZ,09:16:49.360,91649360,317724,5.43,400,0,S,0,16:02:55.648
000931.SZ,09:16:56.870,91656870,320251,5.55,4000,0,S,0,16:02:55.648
000931.SZ,09:17:00.850,91700850,321581,5.6,2000,0,S,0,16:02:55.648
000931.SZ,09:17:19.790,91719790,328428,5.13,600,0,S,0,16:02:55.648
000931.SZ,09:17:25.040,91725040,330305,5.15,400,0,S,0,16:02:55.648
000931.SZ,09:17:26.730,91726730,330939,5.55,1100,0,S,0,16:02:55.648
000931.SZ,09:17:31.170,91731170,332593,5.27,3000,0,S,0,16:02:55.648
000931.SZ,09:17:37.810,91737810,335009,5.25,400,0,S,0,16:02:55.648
000931.SZ,09:17:43.920,91743920,337477,5.2,500,0,S,0,16:02:55.810
000931.SZ,09:17:44.310,91744310,337624,5.13,1200,0,B,0,16:02:55.810
000931.SZ,09:17:46.730,91746730,338472,5.61,7000,0,S,0,16:02:55.810
000931.SZ,09:17:49.530,91749530,339657,5.13,400,0,S,0,16:02:55.810
000931.SZ,09:17:52.740,91752740,340913,5.12,2800,0,S,0,16:02:55.810
000931.SZ,09:17:53.980,91753980,341389,5.38,400,0,S,0,16:02:55.810
000931.SZ,09:17:54.790,91754790,341800,5.08,1500,0,B,0,16:02:55.810
000931.SZ,09:18:08.340,91808340,346864,5.0,10000,0,B,0,16:02:55.883
000931.SZ,09:18:10.580,91810580,347719,5.5,2000,0,S,0,16:02:55.883
000931.SZ,09:18:19.820,91819820,351356,5.13,600,0,S,0,16:02:56.192
000931.SZ,09:18:21.520,91821520,352067,5.19,600,0,S,0,16:02:56.192
000931.SZ,09:18:31.100,91831100,355867,5.13,500,0,B,0,16:02:56.192
000931.SZ,09:18:44.500,91844500,361336,5.13,1000,0,S,0,16:02:56.192
000931.SZ,09:18:50.260,91850260,363697,5.16,5000,0,S,0,16:02:56.192
000931.SZ,09:19:09.220,91909220,371493,5.13,1400,0,S,0,16:02:56.505
000931.SZ,09:19:09.640,91909640,371691,5.27,21300,0,S,0,16:02:56.505
000931.SZ,09:19:12.160,91912160,372720,5.13,2100,0,S,0,16:02:56.505
000931.SZ,09:19:12.350,91912350,372798,5.11,1100,0,B,0,16:02:56.505
