code,raw_code,date,action_day,time,time_raw,status,price,open,high,low,pre_close,high_limited,low_limited,volume,turnover,num_trades,BidPrice1,BidVolume1,AskPrice1,AskVolume1,BidPrice2,BidVolume2,AskPrice2,AskVolume2,BidPrice3,BidVolume3,AskPrice3,AskVolume3,BidPrice4,BidVolume4,AskPrice4,AskVolume4,BidPrice5,BidVolume5,AskPrice5,AskVolume5,BidPrice6,BidVolume6,AskPrice6,AskVolume6,BidPrice7,BidVolume7,AskPrice7,AskVolume7,BidPrice8,BidVolume8,AskPrice8,AskVolume8,BidPrice9,BidVolume9,AskPrice9,AskVolume9,BidPrice10,BidVolume10,AskPrice10,AskVolume10,total_bid_vol,total_ask_vol,recv_time
000931.SZ,000931,20260420,20260420,09:16:57.000,91657000,73,0.0,0.0,0.0,0.0,5.2,5.72,4.68,0,0.0,0,5.22,8600,5.22,8600,0.0,0,0.0,19532,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,15:32:25.790
000931.SZ,000931,20260420,20260420,09:17:06.000,91706000,73,0.0,0.0,0.0,0.0,5.2,5.72,4.68,0,0.0,0,5.22,18100,5.22,18100,0.0,0,0.0,10032,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,15:32:25.790
000931.SZ,000931,20260420,20260420,09:17:51.000,91751000,73,0.0,0.0,0.0,0.0,5.2,5.72,4.68,0,0.0,0,5.22,18100,5.22,18100,0.0,0,0.0,10132,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,15:32:26.105
000931.SZ,000931,20260420,20260420,09:18:54.000,91854000,73,0.0,0.0,0.0,0.0,5.2,5.72,4.68,0,0.0,0,5.22,18100,5.22,18100,0.0,0,0.0,11732,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,15:32:26.373
000931.SZ,000931,20260420,20260420,09:20:09.000,92009000,73,0.0,0.0,0.0,0.0,5.2,5.72,4.68,0,0.0,0,5.22,18100,5.22,18100,0.0,0,0.0,11932,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,15:32:27.134
000931.SZ,000931,20260420,20260420,09:20:18.000,92018000,73,0.0,0.0,0.0,0.0,5.2,5.72,4.68,0,0.0,0,5.22,18100,5.22,18100,0.0,0,0.0,12132,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,15:32:27.134
000931.SZ,000931,20260420,20260420,09:21:57.000,92157000,73,0.0,0.0,0.0,0.0,5.2,5.72,4.68,0,0.0,0,5.22,18100,5.22,18100,0.0,0,0.0,14032,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,15:32:27.772
000931.SZ,000931,20260420,20260420,09:22:06.000,92206000,73,0.0,0.0,0.0,0.0,5.2,5.72,4.68,0,0.0,0,5.22,32132,5.22,32132,0.0,15268,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,15:32:27.772
000931.SZ,000931,20260420,20260420,09:22:15.000,92215000,73,0.0,0.0,0.0,0.0,5.2,5.72,4.68,0,0.0,0,5.22,32332,5.22,32332,0.0,15068,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,15:32:27.772
000931.SZ,000931,20260420,20260420,09:22:24.000,92224000,73,0.0,0.0,0.0,0.0,5.2,5.72,4.68,0,0.0,0,5.22,36032,5.22,36032,0.0,12568,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,15:32:27.838
000931.SZ,000931,20260420,20260420,09:23:18.000,92318000,73,0.0,0.0,0.0,0.0,5.2,5.72,4.68,0,0.0,0,5.22,46032,5.22,46032,0.0,2568,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,15:32:28.381
000931.SZ,000931,20260420,20260420,09:23:27.000,92327000,73,0.0,0.0,0.0,0.0,5.2,5.72,4.68,0,0.0,0,5.22,46132,5.22,46132,0.0,3168,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,15:32:28.542
000931.SZ,000931,20260420,20260420,09:23:36.000,92336000,73,0.0,0.0,0.0,0.0,5.2,5.72,4.68,0,0.0,0,5.22,49300,5.22,49300,0.0,0,0.0,832,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,15:32:28.542
000931.SZ,000931,20260420,20260420,09:23:45.000,92345000,73,0.0,0.0,0.0,0.0,5.2,5.72,4.68,0,0.0,0,5.22,49300,5.22,49300,0.0,0,0.0,932,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,15:32:28.718
000931.SZ,000931,20260420,20260420,09:24:12.000,92412000,73,0.0,0.0,0.0,0.0,5.2,5.72,4.68,0,0.0,0,5.22,50232,5.22,50232,0.0,3368,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,15:32:28.889
