time_str,time_norm,event_type,price,volume,mid_price,inventory,cash,pnl
09:30:48.000,0.0033333333333333335,CANCEL_ASK,5.1306776312946125,100.0,5.125,0.0,-0.899291591623296,-0.899291591623296
09:30:48.000,0.0033333333333333335,PLACE_BID,5.119322484036863,100.0,5.125,0.0,-0.899291591623296,-0.899291591623296
09:30:48.000,0.0033333333333333335,PLACE_ASK,5.130677515963137,100.0,5.125,0.0,-0.899291591623296,-0.899291591623296
09:30:51.000,0.0035416666666666665,CANCEL_BID,5.119322484036863,100.0,5.125,0.0,-0.899291591623296,-0.899291591623296
09:30:51.000,0.0035416666666666665,CANCEL_ASK,5.130677515963137,100.0,5.125,0.0,-0.899291591623296,-0.899291591623296
09:30:51.000,0.0035416666666666665,PLACE_BID,5.11932259936834,100.0,5.125,0.0,-0.899291591623296,-0.899291591623296
09:30:51.000,0.0035416666666666665,PLACE_ASK,5.13067740063166,100.0,5.125,0.0,-0.899291591623296,-0.899291591623296
09:30:54.000,0.00375,CANCEL_BID,5.11932259936834,100.0,5.125,0.0,-0.899291591623296,-0.899291591623296
09:30:54.000,0.00375,CANCEL_ASK,5.13067740063166,100.0,5.125,0.0,-0.899291591623296,-0.899291591623296
09:30:54.000,0.00375,PLACE_BID,5.119322714699817,100.0,5.125,0.0,-0.899291591623296,-0.899291591623296
09:30:54.000,0.00375,PLACE_ASK,5.130677285300183,100.0,5.125,0.0,-0.899291591623296,-0.899291591623296
09:30:57.000,0.003958333333333334,CANCEL_BID,5.119322714699817,100.0,5.125,0.0,-0.899291591623296,-0.899291591623296
09:30:57.000,0.003958333333333334,CANCEL_ASK,5.130677285300183,100.0,5.125,0.0,-0.899291591623296,-0.899291591623296
09:30:57.000,0.003958333333333334,PLACE_BID,5.119322830031294,100.0,5.125,0.0,-0.899291591623296,-0.899291591623296
09:30:57.000,0.003958333333333334,PLACE_ASK,5.130677169968706,100.0,5.125,0.0,-0.899291591623296,-0.899291591623296
09:31:00.000,0.004166666666666667,CANCEL_BID,5.119322830031294,100.0,5.125,0.0,-0.899291591623296,-0.899291591623296
09:31:00.000,0.004166666666666667,CANCEL_ASK,5.130677169968706,100.0,5.125,0.0,-0.899291591623296,-0.899291591623296
09:31:00.000,0.004166666666666667,PLACE_BID,5.119322945362771,100.0,5.125,0.0,-0.899291591623296,-0.899291591623296
09:31:00.000,0.004166666666666667,PLACE_ASK,5.130677054637229,100.0,5.125,0.0,-0.899291591623296,-0.899291591623296
09:31:03.000,0.004375,CANCEL_BID,5.119322945362771,100.0,5.125,0.0,-0.899291591623296,-0.899291591623296
09:31:03.000,0.004375,CANCEL_ASK,5.130677054637229,100.0,5.125,0.0,-0.899291591623296,-0.899291591623296
09:31:03.000,0.004375,PLACE_BID,5.119323060694247,100.0,5.125,0.0,-0.899291591623296,-0.899291591623296
09:31:03.000,0.004375,PLACE_ASK,5.130676939305753,100.0,5.125,0.0,-0.899291591623296,-0.899291591623296
09:31:06.000,0.004583333333333333,CANCEL_BID,5.119323060694247,100.0,5.115,0.0,-0.899291591623296,-0.899291591623296
09:31:06.000,0.004583333333333333,CANCEL_ASK,5.130676939305753,100.0,5.115,0.0,-0.899291591623296,-0.899291591623296
09:31:06.000,0.004583333333333333,PLACE_BID,5.109323176025724,100.0,5.115,0.0,-0.899291591623296,-0.899291591623296
09:31:06.000,0.004583333333333333,PLACE_ASK,5.120676823974277,100.0,5.115,0.0,-0.899291591623296,-0.899291591623296
09:31:09.000,0.004791666666666666,CANCEL_BID,5.109323176025724,100.0,5.115,0.0,-0.899291591623296,-0.899291591623296
09:31:09.000,0.004791666666666666,CANCEL_ASK,5.120676823974277,100.0,5.115,0.0,-0.899291591623296,-0.899291591623296
09:31:09.000,0.004791666666666666,PLACE_BID,5.1093232913572,100.0,5.115,0.0,-0.899291591623296,-0.899291591623296
09:31:09.000,0.004791666666666666,PLACE_ASK,5.1206767086428,100.0,5.115,0.0,-0.899291591623296,-0.899291591623296
09:31:12.000,0.005,CANCEL_BID,5.1093232913572,100.0,5.105,0.0,-0.899291591623296,-0.899291591623296
09:31:12.000,0.005,CANCEL_ASK,5.1206767086428,100.0,5.105,0.0,-0.899291591623296,-0.899291591623296
09:31:12.000,0.005,PLACE_BID,5.0993234066886775,100.0,5.105,0.0,-0.899291591623296,-0.899291591623296
09:31:12.000,0.005,PLACE_ASK,5.110676593311323,100.0,5.105,0.0,-0.899291591623296,-0.899291591623296
09:31:15.000,0.005208333333333333,CANCEL_BID,5.0993234066886775,100.0,5.105,0.0,-0.899291591623296,-0.899291591623296
09:31:15.000,0.005208333333333333,CANCEL_ASK,5.110676593311323,100.0,5.105,0.0,-0.899291591623296,-0.899291591623296
09:31:15.000,0.005208333333333333,PLACE_BID,5.099323522020154,100.0,5.105,0.0,-0.899291591623296,-0.899291591623296
09:31:15.000,0.005208333333333333,PLACE_ASK,5.110676477979847,100.0,5.105,0.0,-0.899291591623296,-0.899291591623296
09:31:18.000,0.005416666666666667,CANCEL_BID,5.099323522020154,100.0,5.105,0.0,-0.899291591623296,-0.899291591623296
09:31:18.000,0.005416666666666667,CANCEL_ASK,5.110676477979847,100.0,5.105,0.0,-0.899291591623296,-0.899291591623296
09:31:18.000,0.005416666666666667,PLACE_BID,5.09932363735163,100.0,5.105,0.0,-0.899291591623296,-0.899291591623296
09:31:18.000,0.005416666666666667,PLACE_ASK,5.110676362648371,100.0,5.105,0.0,-0.899291591623296,-0.899291591623296
09:31:19.380,0.005512499999999818,FILL_BID,5.09932363735163,100.0,5.105,100.0,-510.8316553267863,-0.3316553267862332
09:31:21.000,0.005625,CANCEL_ASK,5.110676362648371,100.0,5.095,100.0,-510.8316553267863,-1.33165532678629
09:31:21.000,0.005625,PLACE_BID,5.088222798407307,100.0,5.095,100.0,-510.8316553267863,-1.33165532678629
09:31:21.000,0.005625,PLACE_ASK,5.099575293041094,100.0,5.095,100.0,-510.8316553267863,-1.33165532678629
09:31:22.190,0.00570763888888905,FILL_ASK,5.099575293041094,100.0,5.095,0.0,-0.8741260226768759,-0.8741260226768759
09:31:24.000,0.005833333333333334,CANCEL_BID,5.088222798407307,100.0,5.095,0.0,-0.8741260226768759,-0.8741260226768759
09:31:24.000,0.005833333333333334,PLACE_BID,5.089323868014583,100.0,5.095,0.0,-0.8741260226768759,-0.8741260226768759
09:31:24.000,0.005833333333333334,PLACE_ASK,5.100676131985416,100.0,5.095,0.0,-0.8741260226768759,-0.8741260226768759
09:31:27.000,0.0060416666666666665,CANCEL_BID,5.089323868014583,100.0,5.095,0.0,-0.8741260226768759,-0.8741260226768759
09:31:27.000,0.0060416666666666665,CANCEL_ASK,5.100676131985416,100.0,5.095,0.0,-0.8741260226768759,-0.8741260226768759
09:31:27.000,0.0060416666666666665,PLACE_BID,5.08932398334606,100.0,5.095,0.0,-0.8741260226768759,-0.8741260226768759
09:31:27.000,0.0060416666666666665,PLACE_ASK,5.1006760166539395,100.0,5.095,0.0,-0.8741260226768759,-0.8741260226768759
09:31:30.000,0.00625,CANCEL_BID,5.08932398334606,100.0,5.095,0.0,-0.8741260226768759,-0.8741260226768759
09:31:30.000,0.00625,CANCEL_ASK,5.1006760166539395,100.0,5.095,0.0,-0.8741260226768759,-0.8741260226768759
09:31:30.000,0.00625,PLACE_BID,5.089324098677536,100.0,5.095,0.0,-0.8741260226768759,-0.8741260226768759
09:31:30.000,0.00625,PLACE_ASK,5.100675901322464,100.0,5.095,0.0,-0.8741260226768759,-0.8741260226768759
09:31:31.980,0.006387500000000222,FILL_ASK,5.100675901322464,100.0,5.095,-100.0,509.1934641095695,-0.3065358904304958
09:31:33.000,0.006458333333333333,CANCEL_BID,5.089324098677536,100.0,5.095,-100.0,509.1934641095695,-0.3065358904304958
09:31:33.000,0.006458333333333333,PLACE_BID,5.090424245632998,100.0,5.095,-100.0,509.1934641095695,-0.3065358904304958
09:31:33.000,0.006458333333333333,PLACE_ASK,5.101775817614972,100.0,5.095,-100.0,509.1934641095695,-0.3065358904304958
09:31:36.000,0.006666666666666667,CANCEL_BID,5.090424245632998,100.0,5.1,-100.0,509.1934641095695,-0.8065358904304389
09:31:36.000,0.006666666666666667,CANCEL_ASK,5.101775817614972,100.0,5.1,-100.0,509.1934641095695,-0.8065358904304389
09:31:36.000,0.006666666666666667,PLACE_BID,5.095424130301522,100.0,5.1,-100.0,509.1934641095695,-0.8065358904304389
09:31:36.000,0.006666666666666667,PLACE_ASK,5.1067754716205425,100.0,5.1,-100.0,509.1934641095695,-0.8065358904304389
09:31:36.140,0.006676388888888848,FILL_BID,5.095424130301522,100.0,5.1,0.0,-0.3489489205826999,-0.3489489205826999
09:31:37.050,0.006739583333333536,FILL_ASK,5.1067754716205425,100.0,5.1,-100.0,510.3285982414715,0.3285982414715818
09:31:39.000,0.006875,PLACE_BID,5.090424014970045,100.0,5.095,-100.0,510.3285982414715,0.8285982414715249
09:31:39.000,0.006875,PLACE_ASK,5.101775125626112,100.0,5.095,-100.0,510.3285982414715,0.8285982414715249
09:31:40.090,0.006950694444444202,FILL_BID,5.090424014970045,100.0,5.095,0.0,1.28619674446702,1.28619674446702
09:31:42.000,0.007083333333333333,CANCEL_ASK,5.101775125626112,100.0,5.1,0.0,1.28619674446702,1.28619674446702
09:31:42.000,0.007083333333333333,PLACE_BID,5.094324560003443,100.0,5.1,0.0,1.28619674446702,1.28619674446702
09:31:42.000,0.007083333333333333,PLACE_ASK,5.105675439996556,100.0,5.1,0.0,1.28619674446702,1.28619674446702
09:31:42.150,0.007093750000000101,FILL_BID,5.094324560003443,100.0,5.1,100.0,-508.1462592558773,1.8537407441226605
09:31:45.000,0.007291666666666667,CANCEL_ASK,5.105675439996556,100.0,5.09,100.0,-508.1462592558773,0.8537407441227174
09:31:45.000,0.007291666666666667,PLACE_BID,5.083225566362747,100.0,5.09,100.0,-508.1462592558773,0.8537407441227174
09:31:45.000,0.007291666666666667,PLACE_ASK,5.094576215692908,100.0,5.09,100.0,-508.1462592558773,0.8537407441227174
09:31:45.410,0.007320138888889131,FILL_ASK,5.094576215692908,100.0,5.09,0.0,1.3113623134134968,1.3113623134134968
09:31:45.460,0.007323611111111051,FILL_BID,5.083225566362747,100.0,5.09,100.0,-507.0111943228612,1.9888056771388278
09:31:48.000,0.0075,PLACE_BID,5.078225912357176,100.0,5.085,100.0,-507.0111943228612,1.4888056771388278
09:31:48.000,0.0075,PLACE_ASK,5.089576331024384,100.0,5.085,100.0,-507.0111943228612,1.4888056771388278
09:31:48.030,0.007502083333333252,FILL_ASK,5.089576331024384,100.0,5.085,0.0,1.9464387795772495,1.9464387795772495
09:31:51.000,0.0077083333333333335,CANCEL_BID,5.078225912357176,100.0,5.085,0.0,1.9464387795772495,1.9464387795772495
09:31:51.000,0.0077083333333333335,PLACE_BID,5.079324905997873,100.0,5.085,0.0,1.9464387795772495,1.9464387795772495
09:31:51.000,0.0077083333333333335,PLACE_ASK,5.090675094002127,100.0,5.085,0.0,1.9464387795772495,1.9464387795772495
09:31:52.110,0.007785416666666707,FILL_BID,5.079324905997873,100.0,5.085,100.0,-505.98605182021004,2.5139481797899634
09:31:54.000,0.007916666666666667,CANCEL_ASK,5.090675094002127,100.0,5.075,100.0,-505.98605182021004,1.5139481797899634
09:31:54.000,0.007916666666666667,PLACE_BID,5.068226604346037,100.0,5.075,100.0,-505.98605182021004,1.5139481797899634
09:31:54.000,0.007916666666666667,PLACE_ASK,5.079576561687338,100.0,5.075,100.0,-505.98605182021004,1.5139481797899634
09:31:55.870,0.00804652777777796,FILL_ASK,5.079576561687338,100.0,5.075,0.0,1.9716043485237265,1.9716043485237265
09:31:57.000,0.008125,CANCEL_BID,5.068226604346037,100.0,5.085,0.0,1.9716043485237265,1.9716043485237265
09:31:57.000,0.008125,PLACE_BID,5.079325136660826,100.0,5.085,0.0,1.9716043485237265,1.9716043485237265
09:31:57.000,0.008125,PLACE_ASK,5.090674863339174,100.0,5.085,0.0,1.9716043485237265,1.9716043485237265
09:31:59.900,0.00832638888888899,FILL_BID,5.079325136660826,100.0,5.085,100.0,-505.96090931755884,2.539090682441156
09:32:00.000,0.008333333333333333,CANCEL_ASK,5.090674863339174,100.0,5.0649999999999995,100.0,-505.96090931755884,0.539090682441099
09:32:00.000,0.008333333333333333,PLACE_BID,5.058227296334896,100.0,5.0649999999999995,100.0,-505.96090931755884,0.539090682441099
09:32:00.000,0.008333333333333333,PLACE_ASK,5.069576792350291,100.0,5.0649999999999995,100.0,-505.96090931755884,0.539090682441099
09:32:00.040,0.008336111111111173,FILL_ASK,5.069576792350291,100.0,5.0649999999999995,0.0,0.9967699174702602,0.9967699174702602
09:32:03.000,0.008541666666666666,CANCEL_BID,5.058227296334896,100.0,5.07,0.0,0.9967699174702602,0.9967699174702602
09:32:03.000,0.008541666666666666,PLACE_BID,5.06432536732378,100.0,5.07,0.0,0.9967699174702602,0.9967699174702602
09:32:03.000,0.008541666666666666,PLACE_ASK,5.075674632676221,100.0,5.07,0.0,0.9967699174702602,0.9967699174702602
09:32:03.280,0.00856111111111103,FILL_BID,5.06432536732378,100.0,5.07,100.0,-505.4357668149077,1.5642331850922915
09:32:03.590,0.008582638888888647,FILL_ASK,5.075674632676221,100.0,5.07,0.0,2.1316964527143796,2.1316964527143796
09:32:06.000,0.00875,PLACE_BID,5.059325482655256,100.0,5.0649999999999995,0.0,2.1316964527143796,2.1316964527143796
09:32:06.000,0.00875,PLACE_ASK,5.070674517344743,100.0,5.0649999999999995,0.0,2.1316964527143796,2.1316964527143796
09:32:09.000,0.008958333333333334,CANCEL_BID,5.059325482655256,100.0,5.055,0.0,2.1316964527143796,2.1316964527143796
09:32:09.000,0.008958333333333334,CANCEL_ASK,5.070674517344743,100.0,5.055,0.0,2.1316964527143796,2.1316964527143796
09:32:09.000,0.008958333333333334,PLACE_BID,5.049325597986733,100.0,5.055,0.0,2.1316964527143796,2.1316964527143796
09:32:09.000,0.008958333333333334,PLACE_ASK,5.060674402013267,100.0,5.055,0.0,2.1316964527143796,2.1316964527143796
09:32:12.000,0.009166666666666667,CANCEL_BID,5.049325597986733,100.0,5.0600000000000005,0.0,2.1316964527143796,2.1316964527143796
09:32:12.000,0.009166666666666667,CANCEL_ASK,5.060674402013267,100.0,5.0600000000000005,0.0,2.1316964527143796,2.1316964527143796
09:32:12.000,0.009166666666666667,PLACE_BID,5.054325713318209,100.0,5.0600000000000005,0.0,2.1316964527143796,2.1316964527143796
09:32:12.000,0.009166666666666667,PLACE_ASK,5.065674286681792,100.0,5.0600000000000005,0.0,2.1316964527143796,2.1316964527143796
09:32:12.250,0.009184027777777777,FILL_BID,5.054325713318209,100.0,5.0600000000000005,100.0,-503.3008748791066,2.699125120893484
09:32:15.000,0.009375,CANCEL_ASK,5.065674286681792,100.0,5.055,100.0,-503.3008748791066,2.1991251208934273
09:32:15.000,0.009375,PLACE_BID,5.048229026307045,100.0,5.055,100.0,-503.3008748791066,2.1991251208934273
09:32:15.000,0.009375,PLACE_ASK,5.059577369007673,100.0,5.055,100.0,-503.3008748791066,2.1991251208934273
09:32:15.200,0.009388888888888686,FILL_ASK,5.059577369007673,100.0,5.055,0.0,2.656862021660743,2.656862021660743
09:32:18.000,0.009583333333333333,CANCEL_BID,5.048229026307045,100.0,5.055,0.0,2.656862021660743,2.656862021660743
09:32:18.000,0.009583333333333333,PLACE_BID,5.049325943981162,100.0,5.055,0.0,2.656862021660743,2.656862021660743
09:32:18.000,0.009583333333333333,PLACE_ASK,5.060674056018837,100.0,5.055,0.0,2.656862021660743,2.656862021660743
09:32:21.000,0.009791666666666667,CANCEL_BID,5.049325943981162,100.0,5.055,0.0,2.656862021660743,2.656862021660743
09:32:21.000,0.009791666666666667,CANCEL_ASK,5.060674056018837,100.0,5.055,0.0,2.656862021660743,2.656862021660743
09:32:21.000,0.009791666666666667,PLACE_BID,5.049326059312639,100.0,5.055,0.0,2.656862021660743,2.656862021660743
09:32:21.000,0.009791666666666667,PLACE_ASK,5.06067394068736,100.0,5.055,0.0,2.656862021660743,2.656862021660743
09:32:22.760,0.009913888888889031,FILL_BID,5.049326059312639,100.0,5.055,100.0,-502.27574390960314,3.224256090396864
09:32:24.000,0.01,CANCEL_ASK,5.06067394068736,100.0,5.055,100.0,-502.27574390960314,3.224256090396864
09:32:24.000,0.01,PLACE_BID,5.048230064290334,100.0,5.055,100.0,-502.27574390960314,3.224256090396864
09:32:24.000,0.01,PLACE_ASK,5.059577715002104,100.0,5.055,100.0,-502.27574390960314,3.224256090396864
09:32:24.220,0.010015277777777859,FILL_BID,5.048230064290334,100.0,5.055,200.0,-1007.0987503386366,3.9012496613634084
09:32:25.160,0.010080555555555797,FILL_ASK,5.059577715002104,100.0,5.055,100.0,-501.14097883842624,4.359021161573764
09:32:27.000,0.010208333333333333,PLACE_BID,5.038230410284765,100.0,5.045,100.0,-501.14097883842624,3.3590211615737644
09:32:27.000,0.010208333333333333,PLACE_ASK,5.049577830333581,100.0,5.045,100.0,-501.14097883842624,3.3590211615737644
09:32:27.340,0.010231944444444202,FILL_ASK,5.049577830333581,100.0,5.045,0.0,3.8168041949318194,3.8168041949318194
09:32:30.000,0.010416666666666666,CANCEL_BID,5.038230410284765,100.0,5.05,0.0,3.8168041949318194,3.8168041949318194
09:32:30.000,0.010416666666666666,PLACE_BID,5.044326405307069,100.0,5.05,0.0,3.8168041949318194,3.8168041949318194
09:32:30.000,0.010416666666666666,PLACE_ASK,5.055673594692931,100.0,5.05,0.0,3.8168041949318194,3.8168041949318194
09:32:30.320,0.010438888888888869,FILL_BID,5.044326405307069,100.0,5.05,100.0,-500.61583633577504,4.384163664224957
09:32:33.000,0.010625,CANCEL_ASK,5.055673594692931,100.0,5.045,100.0,-500.61583633577504,3.884163664224957
09:32:33.000,0.010625,PLACE_BID,5.038231102273625,100.0,5.045,100.0,-500.61583633577504,3.884163664224957
09:32:33.000,0.010625,PLACE_ASK,5.0495780609965335,100.0,5.045,100.0,-500.61583633577504,3.884163664224957
09:32:33.420,0.010654166666666546,FILL_ASK,5.0495780609965335,100.0,5.045,0.0,4.341969763878296,4.341969763878296
09:32:36.000,0.010833333333333334,CANCEL_BID,5.038231102273625,100.0,5.045,0.0,4.341969763878296,4.341969763878296
09:32:36.000,0.010833333333333334,PLACE_BID,5.039326635970022,100.0,5.045,0.0,4.341969763878296,4.341969763878296
09:32:36.000,0.010833333333333334,PLACE_ASK,5.0506733640299775,100.0,5.045,0.0,4.341969763878296,4.341969763878296
09:32:39.000,0.011041666666666667,CANCEL_BID,5.039326635970022,100.0,5.045,0.0,4.341969763878296,4.341969763878296
09:32:39.000,0.011041666666666667,CANCEL_ASK,5.0506733640299775,100.0,5.045,0.0,4.341969763878296,4.341969763878296
09:32:39.000,0.011041666666666667,PLACE_BID,5.039326751301498,100.0,5.045,0.0,4.341969763878296,4.341969763878296
09:32:39.000,0.011041666666666667,PLACE_ASK,5.0506732486985015,100.0,5.045,0.0,4.341969763878296,4.341969763878296
09:32:39.230,0.011057638888889111,FILL_BID,5.039326751301498,100.0,5.045,100.0,-499.59070536627155,4.90929463372845
09:32:42.000,0.01125,CANCEL_ASK,5.0506732486985015,100.0,5.035,100.0,-499.59070536627155,3.90929463372845
09:32:42.000,0.01125,PLACE_BID,5.028232140256915,100.0,5.035,100.0,-499.59070536627155,3.90929463372845
09:32:42.000,0.01125,PLACE_ASK,5.039578406990964,100.0,5.035,100.0,-499.59070536627155,3.90929463372845
09:32:42.260,0.011268055555555698,FILL_ASK,5.039578406990964,100.0,5.035,0.0,4.367135332824887,4.367135332824887
09:32:45.000,0.011458333333333333,CANCEL_BID,5.028232140256915,100.0,5.04,0.0,4.367135332824887,4.367135332824887
