code,time,time_raw,index,price,volume,turnover,bsflag,ask_order,bid_order,biz_index,recv_time
000931.SZ,09:25:00.000,92500000,637883,5.19,100,0.0519,S,611864,474135,0,15:32:30.253
000931.SZ,09:25:00.000,92500000,637884,5.19,100,0.0519,S,611901,474135,0,15:32:30.253
000931.SZ,09:25:00.000,92500000,637885,5.19,100,0.0519,S,612655,474135,0,15:32:30.253
000931.SZ,09:25:00.000,92500000,637886,5.19,100,0.0519,S,612668,474135,0,15:32:30.253
000931.SZ,09:25:00.000,92500000,637887,5.19,100,0.0519,S,612710,474135,0,15:32:30.253
000931.SZ,09:25:00.000,92500000,637888,5.19,100,0.0519,S,612752,474135,0,15:32:30.253
000931.SZ,09:25:00.000,92500000,637889,5.19,100,0.0519,S,612815,474135,0,15:32:30.253
000931.SZ,09:25:00.000,92500000,637890,5.19,100,0.0519,S,613068,474135,0,15:32:30.253
000931.SZ,09:25:00.000,92500000,637891,5.19,100,0.0519,S,613086,474135,0,15:32:30.253
000931.SZ,09:25:00.000,92500000,637892,5.19,100,0.0519,S,613162,474135,0,15:32:30.253
000931.SZ,09:25:00.000,92500000,637893,5.19,100,0.0519,S,613391,474135,0,15:32:30.253
000931.SZ,09:25:00.000,92500000,637894,5.19,100,0.0519,S,613406,474135,0,15:32:30.253
000931.SZ,09:25:00.000,92500000,637895,5.19,100,0.0519,S,613460,474135,0,15:32:30.253
000931.SZ,09:25:00.000,92500000,637896,5.19,100,0.0519,S,613483,474135,0,15:32:30.253
000931.SZ,09:25:00.000,92500000,637897,5.19,100,0.0519,S,613505,474135,0,15:32:30.253
000931.SZ,09:25:00.000,92500000,637898,5.19,100,0.0519,S,613514,474135,0,15:32:30.253
000931.SZ,09:25:00.000,92500000,637899,5.19,100,0.0519,S,613717,474135,0,15:32:30.253
000931.SZ,09:25:00.000,92500000,637900,5.19,100,0.0519,S,614138,474135,0,15:32:30.253
000931.SZ,09:25:00.000,92500000,637901,5.19,100,0.0519,S,614723,474135,0,15:32:30.253
000931.SZ,09:25:00.000,92500000,637902,5.19,100,0.0519,S,615291,474135,0,15:32:30.253
000931.SZ,09:25:00.000,92500000,637903,5.19,100,0.0519,S,615506,474135,0,15:32:30.253
000931.SZ,09:25:00.000,92500000,637904,5.19,100,0.0519,S,616095,474135,0,15:32:30.253
000931.SZ,09:25:00.000,92500000,637905,5.19,100,0.0519,S,616292,474135,0,15:32:30.253
000931.SZ,09:25:00.000,92500000,637906,5.19,100,0.0519,S,616392,474135,0,15:32:30.253
000931.SZ,09:25:00.000,92500000,637907,5.19,100,0.0519,S,616758,474135,0,15:32:30.253
000931.SZ,09:25:00.000,92500000,637908,5.19,100,0.0519,S,617260,474135,0,15:32:30.253
000931.SZ,09:25:00.000,92500000,637909,5.19,100,0.0519,S,617457,474135,0,15:32:30.253
000931.SZ,09:25:00.000,92500000,637910,5.19,100,0.0519,S,617485,474135,0,15:32:30.253
000931.SZ,09:25:00.000,92500000,637911,5.19,100,0.0519,S,617577,474135,0,15:32:30.253
000931.SZ,09:25:00.000,92500000,637912,5.19,300,0.1557,S,617641,474135,0,15:32:30.253
000931.SZ,09:25:00.000,92500000,637913,5.19,200,0.1038,S,617804,474135,0,15:32:30.253
000931.SZ,09:25:00.000,92500000,637914,5.19,100,0.0519,S,617980,474135,0,15:32:30.253
000931.SZ,09:25:00.000,92500000,637915,5.19,100,0.0519,S,618548,474135,0,15:32:30.253
000931.SZ,09:25:00.000,92500000,637916,5.19,100,0.0519,S,618551,474135,0,15:32:30.253
000931.SZ,09:25:00.000,92500000,637917,5.19,100,0.0519,S,618589,474135,0,15:32:30.253
000931.SZ,09:25:00.000,92500000,637918,5.19,100,0.0519,S,618641,474135,0,15:32:30.253
000931.SZ,09:25:00.000,92500000,637919,5.19,100,0.0519,S,618780,474135,0,15:32:30.253
000931.SZ,09:25:00.000,92500000,637920,5.19,100,0.0519,S,618783,474135,0,15:32:30.253
000931.SZ,09:25:00.000,92500000,637921,5.19,100,0.0519,S,618840,474135,0,15:32:30.253
000931.SZ,09:25:00.000,92500000,637922,5.19,100,0.0519,S,619250,474135,0,15:32:30.253
000931.SZ,09:25:00.000,92500000,637923,5.19,100,0.0519,S,620437,474135,0,15:32:30.253
000931.SZ,09:25:00.000,92500000,637924,5.19,100,0.0519,S,621144,474135,0,15:32:30.253
000931.SZ,09:25:00.000,92500000,637925,5.19,100,0.0519,S,622240,474135,0,15:32:30.253
000931.SZ,09:25:00.000,92500000,637926,5.19,100,0.0519,S,623280,474135,0,15:32:30.253
000931.SZ,09:25:00.000,92500000,637927,5.19,600,0.3114,S,623489,474135,0,15:32:30.253
000931.SZ,09:25:00.000,92500000,637928,5.19,100,0.0519,S,623741,474135,0,15:32:30.253
000931.SZ,09:25:00.000,92500000,637929,5.19,100,0.0519,S,624794,474135,0,15:32:30.253
000931.SZ,09:25:00.000,92500000,637930,5.19,100,0.0519,S,625436,474135,0,15:32:30.253
000931.SZ,09:25:00.000,92500000,637931,5.19,100,0.0519,S,625500,474135,0,15:32:30.253
000931.SZ,09:25:00.000,92500000,637932,5.19,5500,2.8545,S,619322,474135,0,15:32:30.253
000931.SZ,09:25:00.000,92500000,637933,5.19,3400,1.7646,S,604563,474135,0,15:32:30.253
000931.SZ,09:25:00.000,92500000,637934,5.19,1900,0.9861,S,588380,474135,0,15:32:30.253
000931.SZ,09:25:00.000,92500000,637935,5.19,2300,1.1937,S,588380,475323,0,15:32:30.253
000931.SZ,09:25:00.000,92500000,637936,5.19,1000,0.519,S,588380,481871,0,15:32:30.253
000931.SZ,09:25:00.000,92500000,637937,5.19,200,0.1038,S,588380,483195,0,15:32:30.253
000931.SZ,09:25:00.000,92500000,637938,5.19,700,0.3633,S,588380,516209,0,15:32:30.253
000931.SZ,09:25:00.000,92500000,637939,5.19,600,0.3114,S,588380,395787,0,15:32:30.253
000931.SZ,09:25:00.000,92500000,637940,5.19,1000,0.519,S,588380,405825,0,15:32:30.253
000931.SZ,09:25:00.000,92500000,637941,5.19,200,0.1038,S,588380,412588,0,15:32:30.253
000931.SZ,09:25:00.000,92500000,637942,5.19,900,0.4671,S,588380,49800,0,15:32:30.253
000931.SZ,09:25:00.000,92500000,637943,5.19,200,0.1038,S,588380,114801,0,15:32:30.253
000931.SZ,09:25:00.000,92500000,637944,5.19,400,0.2076,S,588380,234299,0,15:32:30.253
000931.SZ,09:25:00.000,92500000,637945,5.19,3000,1.557,S,588380,250750,0,15:32:30.253
000931.SZ,09:25:00.000,92500000,637946,5.19,3100,1.6089,S,588380,346780,0,15:32:30.253
000931.SZ,09:25:00.000,92500000,637947,5.19,100,0.0519,B,24368,346780,0,15:32:30.253
000931.SZ,09:25:00.000,92500000,637948,5.19,132,0.0685,B,24368,487973,0,15:32:30.253
000931.SZ,09:25:00.000,92500000,637949,5.19,1700,0.8823,S,559873,487973,0,15:32:30.253
000931.SZ,09:25:00.000,92500000,637950,5.19,168,0.0871,S,619192,487973,0,15:32:30.253
000931.SZ,09:25:00.000,92500000,637951,5.19,100,0.0519,S,619192,610655,0,15:32:30.253
000931.SZ,09:25:00.000,92500000,637952,5.19,100,0.0519,S,619192,610881,0,15:32:30.253
000931.SZ,09:25:00.000,92500000,637953,5.19,1000,0.519,S,619192,148548,0,15:32:30.253
000931.SZ,09:30:00.000,93000000,745977,5.18,100,0.0518,S,745976,336851,0,15:32:31.618
000931.SZ,09:30:00.030,93000030,749553,5.18,100,0.0518,S,749552,336851,0,15:32:31.618
000931.SZ,09:30:00.030,93000030,749554,5.18,400,0.2072,S,749552,370273,0,15:32:31.618
000931.SZ,09:30:00.040,93000040,752298,5.18,100,0.0518,S,752297,370273,0,15:32:31.618
000931.SZ,09:30:00.060,93000060,773792,5.18,100,0.0518,S,773791,370273,0,15:32:32.118
000931.SZ,09:30:00.070,93000070,775260,5.18,100,0.0518,S,775259,370273,0,15:32:32.118
000931.SZ,09:30:00.070,93000070,775768,5.18,100,0.0518,S,775767,370273,0,15:32:32.118
000931.SZ,09:30:00.070,93000070,775971,5.18,100,0.0518,S,775970,370273,0,15:32:32.118
000931.SZ,09:30:00.070,93000070,776319,5.18,100,0.0518,S,776318,370273,0,15:32:32.118
000931.SZ,09:30:00.070,93000070,781963,0.0,2800,0.0,?,605477,0,0,15:32:32.338
000931.SZ,09:30:00.080,93000080,784883,5.18,100,0.0518,S,784882,370273,0,15:32:32.338
000931.SZ,09:30:00.100,93000100,798918,0.0,15700,0.0,?,605428,0,0,15:32:32.560
000931.SZ,09:30:00.100,93000100,799002,5.18,100,0.0518,S,799001,370273,0,15:32:32.560
000931.SZ,09:30:00.100,93000100,800823,5.18,100,0.0518,S,800822,370273,0,15:32:32.560
000931.SZ,09:30:00.100,93000100,800830,5.18,100,0.0518,S,800829,370273,0,15:32:32.560
000931.SZ,09:30:00.100,93000100,801025,5.18,100,0.0518,S,801024,370273,0,15:32:32.560
000931.SZ,09:30:00.120,93000120,816208,0.0,2000,0.0,?,521499,0,0,15:32:32.726
000931.SZ,09:30:00.130,93000130,819171,5.17,100,0.0517,S,819170,119897,0,15:32:32.914
000931.SZ,09:30:00.130,93000130,819521,5.17,100,0.0517,S,819520,119897,0,15:32:32.914
000931.SZ,09:30:00.130,93000130,819523,5.17,100,0.0517,S,819522,119897,0,15:32:32.914
000931.SZ,09:30:00.130,93000130,821778,5.17,100,0.0517,S,821777,119897,0,15:32:32.914
000931.SZ,09:30:00.140,93000140,825817,5.18,5000,2.59,B,801836,825816,0,15:32:32.914
000931.SZ,09:30:00.140,93000140,833000,0.0,19000,0.0,?,311960,0,0,15:32:33.088
000931.SZ,09:30:00.150,93000150,834845,5.17,100,0.0517,S,834844,119897,0,15:32:33.088
000931.SZ,09:30:00.150,93000150,835921,5.17,100,0.0517,S,835920,119897,0,15:32:33.088
000931.SZ,09:30:00.150,93000150,836014,5.17,100,0.0517,S,836013,325186,0,15:32:33.088
000931.SZ,09:30:00.150,93000150,839282,5.17,100,0.0517,S,839281,325186,0,15:32:33.176
000931.SZ,09:30:00.170,93000170,851816,5.17,100,0.0517,S,851815,325186,0,15:32:33.337
000931.SZ,09:30:00.180,93000180,856499,0.0,200,0.0,?,619261,0,0,15:32:33.449
000931.SZ,09:30:00.190,93000190,860305,0.0,1900,0.0,?,482514,0,0,15:32:33.449
000931.SZ,09:30:00.230,93000230,880284,5.18,300,0.1554,B,801836,880283,0,15:32:33.803
000931.SZ,09:30:00.300,93000300,907049,0.0,600,0.0,?,0,216089,0,15:32:34.195
000931.SZ,09:30:00.410,93000410,936735,5.18,400,0.2072,B,801836,936734,0,15:32:34.632
000931.SZ,09:30:00.470,93000470,949495,5.18,10000,5.18,B,801836,949494,0,15:32:34.865
000931.SZ,09:30:00.510,93000510,958979,0.0,1000,0.0,?,0,454437,0,15:32:34.975
000931.SZ,09:30:00.550,93000550,969825,5.17,300,0.1551,S,969824,325186,0,15:32:35.150
000931.SZ,09:30:00.550,93000550,969887,5.17,900,0.4653,S,969886,325186,0,15:32:35.150
000931.SZ,09:30:00.550,93000550,970088,5.17,1500,0.7755,S,970087,325186,0,15:32:35.150
000931.SZ,09:30:00.550,93000550,970089,5.17,500,0.2585,S,970087,404544,0,15:32:35.150
000931.SZ,09:30:00.550,93000550,970104,5.17,300,0.1551,S,970103,404544,0,15:32:35.150
000931.SZ,09:30:00.550,93000550,970123,5.17,900,0.4653,S,970122,404544,0,15:32:35.150
000931.SZ,09:30:00.550,93000550,970130,5.17,200,0.1034,S,970129,404544,0,15:32:35.150
000931.SZ,09:30:00.550,93000550,970144,5.17,300,0.1551,S,970143,404544,0,15:32:35.150
000931.SZ,09:30:00.550,93000550,970195,5.17,800,0.4136,S,970194,404544,0,15:32:35.150
000931.SZ,09:30:00.550,93000550,970200,5.17,200,0.1034,S,970199,404544,0,15:32:35.150
000931.SZ,09:30:00.550,93000550,970271,5.17,2200,1.1374,S,970270,404544,0,15:32:35.150
000931.SZ,09:30:00.570,93000570,976159,5.17,300,0.1551,S,976158,404544,0,15:32:35.257
000931.SZ,09:30:00.580,93000580,978405,5.18,5000,2.59,B,801836,978404,0,15:32:35.257
000931.SZ,09:30:00.720,93000720,1008928,0.0,10000,0.0,?,0,338708,0,15:32:35.769
000931.SZ,09:30:00.810,93000810,1024064,5.17,4300,2.2231,S,1024063,404544,0,15:32:35.989
000931.SZ,09:30:00.810,93000810,1024065,5.17,500,0.2585,S,1024063,428072,0,15:32:35.989
000931.SZ,09:30:00.810,93000810,1024066,5.17,7400,3.8258,S,1024063,849825,0,15:32:35.989
000931.SZ,09:30:00.820,93000820,1026071,5.18,9200,4.7656,B,801836,1026070,0,15:32:35.989
000931.SZ,09:30:00.820,93000820,1026072,5.18,800,0.4144,B,852720,1026070,0,15:32:35.989
000931.SZ,09:30:00.850,93000850,1031953,0.0,10000,0.0,?,474225,0,0,15:32:36.070
000931.SZ,09:30:00.960,93000960,1049325,5.18,400,0.2072,B,852720,1049324,0,15:32:36.336
000931.SZ,09:30:01.040,93001040,1063952,5.18,2000,1.036,B,852720,1063951,0,15:32:36.523
000931.SZ,09:30:01.210,93001210,1085019,5.17,900,0.4653,S,1085018,849825,0,15:32:36.863
000931.SZ,09:30:01.210,93001210,1085020,5.17,700,0.3619,S,1085018,988025,0,15:32:36.863
000931.SZ,09:30:01.220,93001220,1085069,5.17,700,0.3619,S,1085068,988025,0,15:32:36.863
000931.SZ,09:30:01.220,93001220,1085074,5.17,700,0.3619,S,1085073,988025,0,15:32:36.863
000931.SZ,09:30:01.220,93001220,1085170,5.17,100,0.0517,S,1085169,988025,0,15:32:36.863
000931.SZ,09:30:01.220,93001220,1085171,5.17,500,0.2585,S,1085169,1003629,0,15:32:36.863
000931.SZ,09:30:01.220,93001220,1085172,5.17,500,0.2585,S,1085169,1004469,0,15:32:36.863
000931.SZ,09:30:01.270,93001270,1089953,5.17,200,0.1034,S,1089952,1019657,0,15:32:36.956
000931.SZ,09:30:01.270,93001270,1089954,5.17,500,0.2585,S,1089952,1061978,0,15:32:36.956
000931.SZ,09:30:01.450,93001450,1108893,5.17,1200,0.6204,B,1089952,1108892,0,15:32:37.225
000931.SZ,09:30:01.450,93001450,1108894,5.17,600,0.3102,B,1090018,1108892,0,15:32:37.225
000931.SZ,09:30:01.450,93001450,1108895,5.17,500,0.2585,B,1090026,1108892,0,15:32:37.225
000931.SZ,09:30:01.450,93001450,1108896,5.17,500,0.2585,B,1090512,1108892,0,15:32:37.225
000931.SZ,09:30:01.450,93001450,1108897,5.17,500,0.2585,B,1090864,1108892,0,15:32:37.225
000931.SZ,09:30:01.450,93001450,1108898,5.17,400,0.2068,B,1107218,1108892,0,15:32:37.225
000931.SZ,09:30:01.450,93001450,1108899,5.18,29300,15.1774,B,852720,1108892,0,15:32:37.225
000931.SZ,09:30:01.450,93001450,1108900,5.18,1900,0.9842,B,857037,1108892,0,15:32:37.225
000931.SZ,09:30:01.450,93001450,1108901,5.18,100,0.0518,B,857200,1108892,0,15:32:37.225
000931.SZ,09:30:01.470,93001470,1110636,5.18,100,0.0518,B,857200,1110635,0,15:32:37.304
000931.SZ,09:30:01.470,93001470,1110637,5.18,100,0.0518,B,938087,1110635,0,15:32:37.304
000931.SZ,09:30:01.600,93001600,1129475,5.18,100,0.0518,B,938087,1129474,0,15:32:37.521
000931.SZ,09:30:01.600,93001600,1129476,5.18,900,0.4662,B,955704,1129474,0,15:32:37.521
000931.SZ,09:30:01.710,93001710,1141300,5.16,200,0.1032,S,1141299,19993,0,15:32:37.585
000931.SZ,09:30:01.790,93001790,1149492,5.17,200,0.1034,B,1141319,1149491,0,15:32:37.674
000931.SZ,09:30:01.790,93001790,1149493,5.17,300,0.1551,B,1141410,1149491,0,15:32:37.674
000931.SZ,09:30:01.790,93001790,1149494,5.17,200,0.1034,B,1141468,1149491,0,15:32:37.674
000931.SZ,09:30:01.790,93001790,1149495,5.17,200,0.1034,B,1141470,1149491,0,15:32:37.674
000931.SZ,09:30:01.790,93001790,1149496,5.17,1400,0.7238,B,1146693,1149491,0,15:32:37.674
000931.SZ,09:30:01.850,93001850,1154339,5.16,500,0.258,S,1154338,19993,0,15:32:37.674
000931.SZ,09:30:01.920,93001920,1161070,5.17,500,0.2585,B,1146693,1161069,0,15:32:37.784
000931.SZ,09:30:01.920,93001920,1161071,5.17,1300,0.6721,B,1149340,1161069,0,15:32:37.784
000931.SZ,09:30:01.920,93001920,1161072,5.17,3200,1.6544,B,1149718,1161069,0,15:32:37.784
000931.SZ,09:30:01.990,93001990,1167849,5.17,100,0.0517,B,1149718,1167848,0,15:32:37.784
000931.SZ,09:30:02.110,93002110,1178853,5.17,200,0.1034,B,1149718,1178852,0,15:32:37.970
000931.SZ,09:30:02.200,93002200,1189763,5.16,200,0.1032,S,1189762,19993,0,15:32:37.970
000931.SZ,09:30:02.230,93002230,1193382,5.17,100,0.0517,B,1149718,1193381,0,15:32:38.065
000931.SZ,09:30:02.240,93002240,1194153,5.17,500,0.2585,B,1149718,1194152,0,15:32:38.065
000931.SZ,09:30:02.240,93002240,1194154,5.17,200,0.1034,B,1164984,1194152,0,15:32:38.065
000931.SZ,09:30:02.400,93002400,1206246,5.17,200,0.1034,B,1164984,1206245,0,15:32:38.160
000931.SZ,09:30:02.650,93002650,1232937,5.17,100,0.0517,B,1164984,1232936,0,15:32:38.554
000931.SZ,09:30:02.710,93002710,1236855,5.16,300,0.1548,S,1236854,19993,0,15:32:38.651
000931.SZ,09:30:02.710,93002710,1236856,5.16,400,0.2064,S,1236854,29334,0,15:32:38.651
000931.SZ,09:30:02.710,93002710,1237713,5.17,200,0.1034,B,1164984,1237712,0,15:32:38.651
000931.SZ,09:30:02.710,93002710,1237714,5.17,600,0.3102,B,1168308,1237712,0,15:32:38.651
000931.SZ,09:30:02.740,93002740,1239615,5.17,1500,0.7755,B,1168308,1239614,0,15:32:38.651
000931.SZ,09:30:02.740,93002740,1239616,5.17,100,0.0517,B,1168309,1239614,0,15:32:38.651
000931.SZ,09:30:02.740,93002740,1239617,5.17,1300,0.6721,B,1168312,1239614,0,15:32:38.651
000931.SZ,09:30:02.740,93002740,1239618,5.17,1800,0.9306,B,1168365,1239614,0,15:32:38.651
000931.SZ,09:30:02.740,93002740,1239619,5.17,600,0.3102,B,1168374,1239614,0,15:32:38.651
000931.SZ,09:30:02.740,93002740,1239620,5.17,1900,0.9823,B,1185902,1239614,0,15:32:38.651
000931.SZ,09:30:02.740,93002740,1239621,5.18,4100,2.1238,B,955704,1239614,0,15:32:38.651
000931.SZ,09:30:02.740,93002740,1239622,5.18,200,0.1036,B,983502,1239614,0,15:32:38.651
000931.SZ,09:30:02.740,93002740,1239623,5.18,500,0.259,B,983715,1239614,0,15:32:38.651
000931.SZ,09:30:02.740,93002740,1239624,5.18,200,0.1036,B,983739,1239614,0,15:32:38.651
000931.SZ,09:30:02.740,93002740,1239625,5.18,300,0.1554,B,983782,1239614,0,15:32:38.651
000931.SZ,09:30:02.740,93002740,1239626,5.18,300,0.1554,B,983973,1239614,0,15:32:38.651
000931.SZ,09:30:02.740,93002740,1239627,5.18,1500,0.777,B,988108,1239614,0,15:32:38.651
000931.SZ,09:30:02.740,93002740,1239628,5.18,700,0.3626,B,1063626,1239614,0,15:32:38.651
000931.SZ,09:30:02.740,93002740,1239629,5.18,100,0.0518,B,1065512,1239614,0,15:32:38.651
000931.SZ,09:30:02.740,93002740,1239630,5.18,200,0.1036,B,1066441,1239614,0,15:32:38.651
000931.SZ,09:30:02.740,93002740,1239631,5.18,1000,0.518,B,1066511,1239614,0,15:32:38.651
000931.SZ,09:30:02.740,93002740,1239632,5.18,1100,0.5698,B,1066980,1239614,0,15:32:38.651
000931.SZ,09:30:02.740,93002740,1239633,5.18,100,0.0518,B,1074759,1239614,0,15:32:38.651
000931.SZ,09:30:02.740,93002740,1239634,5.18,800,0.4144,B,1076787,1239614,0,15:32:38.651
000931.SZ,09:30:02.740,93002740,1239635,5.18,1100,0.5698,B,1077784,1239614,0,15:32:38.651
000931.SZ,09:30:02.740,93002740,1239636,5.18,500,0.259,B,1078971,1239614,0,15:32:38.651
000931.SZ,09:30:02.740,93002740,1239637,5.18,100,0.0518,B,1088071,1239614,0,15:32:38.651
000931.SZ,09:30:03.000,93003000,1259092,0.0,4532,0.0,?,619192,0,0,15:32:38.924
000931.SZ,09:30:03.250,93003250,1274231,5.17,1600,0.8272,B,1244438,1274230,0,15:32:39.176
000931.SZ,09:30:03.250,93003250,1274232,5.17,1400,0.7238,B,1244780,1274230,0,15:32:39.176
000931.SZ,09:30:03.320,93003320,1278824,5.16,1100,0.5676,S,1278823,29334,0,15:32:39.176
000931.SZ,09:30:03.340,93003340,1280795,0.0,700,0.0,?,1094501,0,0,15:32:39.254
000931.SZ,09:30:03.340,93003340,1280925,5.16,500,0.258,S,1280924,29334,0,15:32:39.254
000931.SZ,09:30:03.370,93003370,1284193,5.16,200,0.1032,S,1284192,29334,0,15:32:39.254
000931.SZ,09:30:03.380,93003380,1284585,5.16,400,0.2064,S,1284584,29334,0,15:32:39.254
000931.SZ,09:30:03.380,93003380,1284598,5.16,100,0.0516,S,1284597,29334,0,15:32:39.254
000931.SZ,09:30:03.380,93003380,1284613,5.16,100,0.0516,S,1284612,29334,0,15:32:39.254
000931.SZ,09:30:03.380,93003380,1284615,5.16,100,0.0516,S,1284614,29334,0,15:32:39.254
000931.SZ,09:30:03.380,93003380,1284621,5.16,100,0.0516,S,1284620,29334,0,15:32:39.254
000931.SZ,09:30:03.380,93003380,1284623,5.16,100,0.0516,S,1284622,29334,0,15:32:39.254
000931.SZ,09:30:03.380,93003380,1284625,5.16,100,0.0516,S,1284624,29334,0,15:32:39.254
000931.SZ,09:30:03.380,93003380,1284628,5.16,500,0.258,S,1284627,29334,0,15:32:39.254
