code,time,time_raw,order,price,volume,order_kind,function_code,biz_index,recv_time
000931.SZ,09:15:00.110,91500110,33625,4.97,5000,0,B,0,18:03:16.281
000931.SZ,09:15:00.110,91500110,33633,5.27,5000,0,S,0,18:03:16.281
000931.SZ,09:15:00.110,91500110,33634,5.29,10000,0,S,0,18:03:16.281
000931.SZ,09:15:00.120,91500120,36023,5.13,5000,0,S,0,18:03:16.281
000931.SZ,09:15:00.120,91500120,36024,5.2,5000,0,S,0,18:03:16.281
000931.SZ,09:15:00.120,91500120,36276,4.98,5000,0,B,0,18:03:16.281
000931.SZ,09:15:00.130,91500130,40699,5.0,1000,0,B,0,18:03:16.281
000931.SZ,09:15:00.130,91500130,41223,5.38,2000,0,S,0,18:03:16.281
000931.SZ,09:15:00.130,91500130,42038,5.28,2000,0,S,0,18:03:16.485
000931.SZ,09:15:00.130,91500130,43723,5.2,8000,0,S,0,18:03:16.485
000931.SZ,09:15:00.130,91500130,43779,5.2,3000,0,S,0,18:03:16.485
000931.SZ,09:15:00.140,91500140,45283,5.01,4400,0,B,0,18:03:16.485
000931.SZ,09:15:00.140,91500140,46066,5.59,500,0,S,0,18:03:16.485
000931.SZ,09:15:00.150,91500150,49836,5.03,5000,0,B,0,18:03:16.485
000931.SZ,09:15:00.150,91500150,49837,5.01,5000,0,B,0,18:03:16.485
000931.SZ,09:15:00.150,91500150,49866,5.22,5000,0,S,0,18:03:16.485
000931.SZ,09:15:00.150,91500150,49867,5.17,5000,0,S,0,18:03:16.485
000931.SZ,09:15:00.160,91500160,51316,5.19,1000,0,S,0,18:03:16.485
000931.SZ,09:15:00.170,91500170,55366,4.95,1000,0,B,0,18:03:16.638
000931.SZ,09:15:00.170,91500170,56533,5.59,2000,0,S,0,18:03:16.638
000931.SZ,09:15:00.190,91500190,61034,5.4,1000,0,S,0,18:03:16.638
000931.SZ,09:15:00.190,91500190,63408,5.3,5000,0,S,0,18:03:16.638
000931.SZ,09:15:00.200,91500200,64216,5.2,1000,0,S,0,18:03:16.638
000931.SZ,09:15:00.200,91500200,64219,5.25,1000,0,S,0,18:03:16.638
000931.SZ,09:15:00.200,91500200,65319,5.59,7800,0,S,0,18:03:16.638
000931.SZ,09:15:00.210,91500210,66520,4.98,2000,0,B,0,18:03:16.638
000931.SZ,09:15:00.220,91500220,69249,5.59,400,0,S,0,18:03:16.825
000931.SZ,09:15:00.220,91500220,69932,5.58,2500,0,S,0,18:03:16.825
000931.SZ,09:15:00.230,91500230,70654,5.5,500,0,S,0,18:03:16.825
000931.SZ,09:15:00.240,91500240,72479,5.49,2000,0,S,0,18:03:16.825
000931.SZ,09:15:00.270,91500270,77864,5.2,1000,0,S,0,18:03:16.825
000931.SZ,09:15:00.280,91500280,80425,5.28,10000,0,S,0,18:03:16.825
000931.SZ,09:15:00.290,91500290,82190,4.64,100,0,B,0,18:03:16.983
000931.SZ,09:15:00.290,91500290,82191,4.84,100,0,B,0,18:03:16.983
000931.SZ,09:15:00.290,91500290,83050,5.26,2000,0,S,0,18:03:16.983
000931.SZ,09:15:00.290,91500290,83495,5.16,1300,0,B,0,18:03:16.983
000931.SZ,09:15:00.300,91500300,84364,4.98,400,0,B,0,18:03:16.983
000931.SZ,09:15:00.300,91500300,84619,4.6,10000,0,B,0,18:03:16.983
000931.SZ,09:15:00.310,91500310,85536,5.59,4000,0,S,0,18:03:16.983
000931.SZ,09:15:00.310,91500310,86313,5.5,1200,0,S,0,18:03:16.983
000931.SZ,09:15:00.310,91500310,86315,5.58,1800,0,S,0,18:03:16.983
000931.SZ,09:15:00.310,91500310,86335,5.59,1100,0,S,0,18:03:16.983
000931.SZ,09:15:00.330,91500330,89339,4.93,200,0,B,0,18:03:16.983
000931.SZ,09:15:00.330,91500330,89662,5.02,20000,0,B,0,18:03:16.983
000931.SZ,09:15:00.350,91500350,92177,5.59,2100,0,S,0,18:03:17.170
000931.SZ,09:15:00.370,91500370,93697,5.5,1000,0,S,0,18:03:17.170
000931.SZ,09:15:00.380,91500380,94802,5.27,20000,0,S,0,18:03:17.170
000931.SZ,09:15:00.380,91500380,94807,4.98,10000,0,B,0,18:03:17.170
000931.SZ,09:15:00.380,91500380,94808,5.21,20000,0,S,0,18:03:17.170
000931.SZ,09:15:00.390,91500390,97336,5.0,1000,0,B,0,18:03:17.170
000931.SZ,09:15:00.400,91500400,98175,5.21,20000,0,S,0,18:03:17.170
000931.SZ,09:15:00.400,91500400,98464,5.19,5600,0,S,0,18:03:17.170
000931.SZ,09:15:00.420,91500420,99807,5.06,300,0,B,0,18:03:17.170
000931.SZ,09:15:00.420,91500420,99808,5.04,300,0,B,0,18:03:17.170
000931.SZ,09:15:00.420,91500420,99814,5.02,300,0,B,0,18:03:17.170
000931.SZ,09:15:00.420,91500420,100160,5.08,300,0,B,0,18:03:17.170
000931.SZ,09:15:00.420,91500420,100161,5.02,300,0,B,0,18:03:17.170
000931.SZ,09:15:00.430,91500430,101027,4.9,2000,0,B,0,18:03:17.170
000931.SZ,09:15:00.430,91500430,101028,4.8,3000,0,B,0,18:03:17.170
000931.SZ,09:15:00.430,91500430,101054,5.59,200,0,S,0,18:03:17.170
000931.SZ,09:15:00.440,91500440,101728,5.5,10000,0,S,0,18:03:17.170
000931.SZ,09:15:00.440,91500440,101875,5.19,1600,0,S,0,18:03:17.170
000931.SZ,09:15:00.440,91500440,101926,5.48,1800,0,S,0,18:03:17.170
000931.SZ,09:15:00.450,91500450,102554,5.41,200,0,S,0,18:03:17.170
000931.SZ,09:15:00.450,91500450,102885,5.0,8000,0,B,0,18:03:17.170
000931.SZ,09:15:00.460,91500460,103344,5.59,2000,0,S,0,18:03:17.170
000931.SZ,09:15:00.460,91500460,103459,5.23,1200,0,S,0,18:03:17.170
000931.SZ,09:15:00.460,91500460,103662,5.38,1000,0,S,0,18:03:17.170
000931.SZ,09:15:00.470,91500470,104050,4.87,200,0,B,0,18:03:17.170
000931.SZ,09:15:00.470,91500470,104192,5.59,1000,0,S,0,18:03:17.170
000931.SZ,09:15:00.500,91500500,107324,5.18,1000,0,S,0,18:03:17.341
000931.SZ,09:15:00.510,91500510,108369,4.72,200,0,B,0,18:03:17.341
000931.SZ,09:15:00.520,91500520,109291,5.15,3500,0,S,0,18:03:17.341
000931.SZ,09:15:00.530,91500530,109817,5.27,20000,0,S,0,18:03:17.341
000931.SZ,09:15:00.530,91500530,109818,5.27,20000,0,S,0,18:03:17.341
000931.SZ,09:15:00.550,91500550,111797,5.51,500,0,S,0,18:03:17.341
000931.SZ,09:15:00.560,91500560,112635,5.08,300,0,B,0,18:03:17.341
000931.SZ,09:15:00.560,91500560,112636,5.05,300,0,B,0,18:03:17.341
000931.SZ,09:15:00.560,91500560,112637,5.03,300,0,B,0,18:03:17.341
000931.SZ,09:15:00.580,91500580,114424,5.22,2000,0,S,0,18:03:17.341
000931.SZ,09:15:00.590,91500590,115373,5.59,1000,0,S,0,18:03:17.341
000931.SZ,09:15:00.640,91500640,122413,5.2,1000,0,S,0,18:03:17.561
000931.SZ,09:15:00.640,91500640,122414,5.3,1000,0,S,0,18:03:17.561
000931.SZ,09:15:00.650,91500650,122639,5.03,3300,0,B,0,18:03:17.561
000931.SZ,09:15:00.650,91500650,123214,5.59,13000,0,S,0,18:03:17.561
000931.SZ,09:15:00.660,91500660,123655,5.5,1500,0,S,0,18:03:17.561
000931.SZ,09:15:00.660,91500660,123964,5.58,1000,0,S,0,18:03:17.561
000931.SZ,09:15:00.660,91500660,123968,4.95,400,0,B,0,18:03:17.561
000931.SZ,09:15:00.660,91500660,124580,5.59,15800,0,S,0,18:03:17.561
000931.SZ,09:15:00.720,91500720,129751,5.19,1600,0,S,0,18:03:17.561
000931.SZ,09:15:00.730,91500730,130337,5.16,100,0,B,0,18:03:17.561
000931.SZ,09:15:00.750,91500750,132640,5.0,14400,0,B,0,18:03:17.561
000931.SZ,09:15:00.780,91500780,135150,5.59,4000,0,S,0,18:03:17.870
000931.SZ,09:15:00.810,91500810,137948,5.52,1000,0,S,0,18:03:17.870
000931.SZ,09:15:00.820,91500820,138848,5.59,1000,0,S,0,18:03:17.870
000931.SZ,09:15:00.820,91500820,138849,5.55,1000,0,S,0,18:03:17.870
000931.SZ,09:15:00.820,91500820,138850,5.52,1000,0,S,0,18:03:17.870
000931.SZ,09:15:00.820,91500820,138851,5.49,1000,0,S,0,18:03:17.870
000931.SZ,09:15:00.820,91500820,138852,5.46,1000,0,S,0,18:03:17.870
000931.SZ,09:15:00.820,91500820,138853,5.43,1000,0,S,0,18:03:17.870
000931.SZ,09:15:00.820,91500820,138854,5.4,1000,0,S,0,18:03:17.870
000931.SZ,09:15:00.820,91500820,138866,5.59,1000,0,S,0,18:03:17.870
000931.SZ,09:15:00.820,91500820,138867,5.55,1000,0,S,0,18:03:17.870
000931.SZ,09:15:00.820,91500820,138868,5.51,1000,0,S,0,18:03:17.870
000931.SZ,09:15:00.820,91500820,138869,5.48,1000,0,S,0,18:03:17.870
000931.SZ,09:15:00.820,91500820,138870,5.45,1000,0,S,0,18:03:17.870
000931.SZ,09:15:00.820,91500820,138871,5.42,1000,0,S,0,18:03:17.870
000931.SZ,09:15:00.820,91500820,138872,5.39,1000,0,S,0,18:03:17.870
000931.SZ,09:15:00.840,91500840,140434,5.51,2200,0,S,0,18:03:17.870
000931.SZ,09:15:00.840,91500840,140891,5.5,600,0,S,0,18:03:17.870
000931.SZ,09:15:00.870,91500870,144198,5.15,4000,0,S,0,18:03:17.870
000931.SZ,09:15:00.870,91500870,144439,5.09,6200,0,B,0,18:03:17.870
000931.SZ,09:15:00.930,91500930,148634,5.43,4300,0,S,0,18:03:17.870
000931.SZ,09:15:00.970,91500970,151348,5.28,8000,0,S,0,18:03:17.870
000931.SZ,09:15:01.050,91501050,155863,5.0,2000,0,B,0,18:03:17.870
000931.SZ,09:15:01.060,91501060,156613,5.59,5000,0,S,0,18:03:17.870
000931.SZ,09:15:01.080,91501080,158055,5.03,600,0,B,0,18:03:17.929
000931.SZ,09:15:01.090,91501090,158453,5.54,1000,0,S,0,18:03:17.929
000931.SZ,09:15:01.100,91501100,159112,5.59,4000,0,S,0,18:03:17.929
000931.SZ,09:15:01.140,91501140,161492,5.5,400,0,S,0,18:03:17.932
000931.SZ,09:15:01.220,91501220,165420,5.15,4000,0,S,0,18:03:18.244
000931.SZ,09:15:01.220,91501220,165421,5.2,4000,0,S,0,18:03:18.244
000931.SZ,09:15:01.220,91501220,165422,5.25,4000,0,S,0,18:03:18.244
000931.SZ,09:15:01.220,91501220,165423,5.3,4000,0,S,0,18:03:18.244
000931.SZ,09:15:01.220,91501220,165428,5.35,4000,0,S,0,18:03:18.244
000931.SZ,09:15:01.220,91501220,165440,5.0,4000,0,B,0,18:03:18.244
000931.SZ,09:15:01.220,91501220,165445,4.95,4000,0,B,0,18:03:18.244
000931.SZ,09:15:01.220,91501220,165455,4.9,4000,0,B,0,18:03:18.244
000931.SZ,09:15:01.270,91501270,167530,4.97,1000,0,B,0,18:03:18.244
000931.SZ,09:15:01.310,91501310,170101,5.0,5000,0,B,0,18:03:18.244
000931.SZ,09:15:01.360,91501360,173378,5.52,2000,0,S,0,18:03:18.244
000931.SZ,09:15:01.360,91501360,173488,5.59,1000,0,S,0,18:03:18.244
000931.SZ,09:15:01.370,91501370,173956,5.5,8000,0,S,0,18:03:18.244
000931.SZ,09:15:01.370,91501370,174154,5.02,20000,0,B,0,18:03:18.244
000931.SZ,09:15:01.370,91501370,174158,5.02,20000,0,B,0,18:03:18.244
000931.SZ,09:15:01.390,91501390,175276,4.92,20000,0,B,0,18:03:18.244
000931.SZ,09:15:01.390,91501390,175380,5.08,500,0,B,0,18:03:18.244
000931.SZ,09:15:01.400,91501400,175422,5.08,500,0,B,0,18:03:18.244
000931.SZ,09:15:01.400,91501400,175634,4.88,100,0,B,0,18:03:18.244
000931.SZ,09:15:01.510,91501510,179299,5.27,20000,0,S,0,18:03:18.543
000931.SZ,09:15:01.520,91501520,179422,5.02,50000,0,B,0,18:03:18.543
000931.SZ,09:15:01.590,91501590,181934,4.93,500,0,B,0,18:03:18.543
000931.SZ,09:15:01.610,91501610,182657,5.59,900,0,S,0,18:03:18.543
000931.SZ,09:15:01.620,91501620,182857,5.38,1000,0,S,0,18:03:18.543
000931.SZ,09:15:01.630,91501630,183579,5.16,6300,0,S,0,18:03:18.543
000931.SZ,09:15:01.650,91501650,184614,5.05,7500,0,B,0,18:03:18.543
000931.SZ,09:15:01.720,91501720,187765,5.59,700,0,S,0,18:03:18.802
000931.SZ,09:15:01.730,91501730,188218,5.59,5000,0,S,0,18:03:18.802
000931.SZ,09:15:01.740,91501740,188863,5.16,200,0,S,0,18:03:18.802
000931.SZ,09:15:01.740,91501740,188864,5.2,300,0,S,0,18:03:18.802
000931.SZ,09:15:01.740,91501740,188865,5.25,200,0,S,0,18:03:18.802
000931.SZ,09:15:01.740,91501740,188868,5.3,200,0,S,0,18:03:18.802
000931.SZ,09:15:01.740,91501740,188871,5.4,200,0,S,0,18:03:18.802
000931.SZ,09:15:01.740,91501740,188872,5.45,300,0,S,0,18:03:18.802
000931.SZ,09:15:01.810,91501810,192159,5.59,1600,0,S,0,18:03:18.802
000931.SZ,09:15:01.810,91501810,192160,5.56,1000,0,S,0,18:03:18.802
000931.SZ,09:15:01.810,91501810,192163,5.53,1000,0,S,0,18:03:18.802
000931.SZ,09:15:01.810,91501810,192164,5.5,1000,0,S,0,18:03:18.802
000931.SZ,09:15:01.810,91501810,192165,5.47,1000,0,S,0,18:03:18.802
000931.SZ,09:15:01.810,91501810,192166,5.44,1000,0,S,0,18:03:18.802
000931.SZ,09:15:01.810,91501810,192167,5.41,1000,0,S,0,18:03:18.802
000931.SZ,09:15:01.810,91501810,192168,5.38,1000,0,S,0,18:03:18.802
000931.SZ,09:15:01.810,91501810,192199,5.59,1500,0,S,0,18:03:18.802
000931.SZ,09:15:01.810,91501810,192200,5.55,1000,0,S,0,18:03:18.802
000931.SZ,09:15:01.810,91501810,192202,5.52,1000,0,S,0,18:03:18.802
000931.SZ,09:15:01.810,91501810,192203,5.49,1000,0,S,0,18:03:18.802
000931.SZ,09:15:01.810,91501810,192204,5.46,1000,0,S,0,18:03:18.802
000931.SZ,09:15:01.810,91501810,192205,5.43,1000,0,S,0,18:03:18.802
000931.SZ,09:15:01.810,91501810,192206,5.4,1000,0,S,0,18:03:18.802
000931.SZ,09:15:01.810,91501810,192207,5.37,1000,0,S,0,18:03:18.802
000931.SZ,09:15:01.810,91501810,192208,5.34,1000,0,S,0,18:03:18.802
000931.SZ,09:15:01.810,91501810,192209,5.31,1000,0,S,0,18:03:18.802
000931.SZ,09:15:01.830,91501830,193021,5.4,500,0,S,0,18:03:18.802
000931.SZ,09:15:01.860,91501860,195333,4.96,4000,0,B,0,18:03:18.802
000931.SZ,09:15:01.870,91501870,195772,4.96,5000,0,B,0,18:03:18.802
000931.SZ,09:15:01.870,91501870,195991,5.18,1000,0,S,0,18:03:18.802
000931.SZ,09:15:01.900,91501900,197807,4.95,3000,0,B,0,18:03:18.802
000931.SZ,09:15:01.950,91501950,199986,5.4,1000,0,S,0,18:03:18.802
000931.SZ,09:15:02.050,91502050,203618,5.59,100,0,S,0,18:03:18.802
000931.SZ,09:15:02.060,91502060,203800,5.5,3000,0,S,0,18:03:18.802
000931.SZ,09:15:02.180,91502180,208959,4.8,2000,0,B,0,18:03:19.133
000931.SZ,09:15:02.190,91502190,209021,5.18,1200,0,S,0,18:03:19.133
000931.SZ,09:15:02.200,91502200,209839,5.18,1800,0,S,0,18:03:19.133
000931.SZ,09:15:02.220,91502220,210364,5.59,400,0,S,0,18:03:19.133
000931.SZ,09:15:02.240,91502240,210691,4.92,30000,0,B,0,18:03:19.133
000931.SZ,09:15:02.260,91502260,211512,5.59,1000,0,S,0,18:03:19.133
000931.SZ,09:15:02.290,91502290,212778,5.54,10000,0,S,0,18:03:19.133
000931.SZ,09:15:02.300,91502300,213236,5.04,1700,0,B,0,18:03:19.133
000931.SZ,09:15:02.360,91502360,216874,5.46,5100,0,S,0,18:03:19.133
000931.SZ,09:15:02.400,91502400,218058,5.3,100,0,S,0,18:03:19.133
000931.SZ,09:15:02.480,91502480,220125,5.12,500,0,S,0,18:03:19.133
000931.SZ,09:15:02.480,91502480,220151,5.13,1000,0,S,0,18:03:19.133
000931.SZ,09:15:02.480,91502480,220153,5.04,1000,0,B,0,18:03:19.133
000931.SZ,09:15:02.480,91502480,220155,5.05,500,0,B,0,18:03:19.133
000931.SZ,09:15:02.480,91502480,220158,5.03,1000,0,B,0,18:03:19.133
000931.SZ,09:15:02.510,91502510,220767,4.8,1000,0,B,0,18:03:19.133
000931.SZ,09:15:02.550,91502550,221652,4.86,1000,0,B,0,18:03:19.133
000931.SZ,09:15:02.570,91502570,221987,5.57,300,0,S,0,18:03:19.133
000931.SZ,09:15:02.610,91502610,222754,5.35,200,0,S,0,18:03:19.133
000931.SZ,09:15:02.630,91502630,223684,5.55,5000,0,S,0,18:03:19.133
000931.SZ,09:15:02.650,91502650,224208,5.58,100,0,S,0,18:03:19.133
000931.SZ,09:15:02.790,91502790,228345,5.16,300,0,S,0,18:03:19.446
000931.SZ,09:15:02.790,91502790,228347,5.0,300,0,B,0,18:03:19.446
000931.SZ,09:15:02.860,91502860,230770,5.54,3000,0,S,0,18:03:19.446
000931.SZ,09:15:02.870,91502870,231191,4.98,1300,0,B,0,18:03:19.446
000931.SZ,09:15:02.870,91502870,231253,5.59,600,0,S,0,18:03:19.446
000931.SZ,09:15:02.960,91502960,234021,5.18,400,0,S,0,18:03:19.446
000931.SZ,09:15:03.010,91503010,235068,5.59,4600,0,S,0,18:03:19.446
000931.SZ,09:15:03.060,91503060,236072,5.3,500,0,S,0,18:03:19.446
000931.SZ,09:15:03.110,91503110,237442,5.17,1000,0,S,0,18:03:19.446
000931.SZ,09:15:03.110,91503110,237446,4.98,1000,0,B,0,18:03:19.446
000931.SZ,09:15:03.190,91503190,238615,4.98,3000,0,B,0,18:03:19.446
000931.SZ,09:15:03.350,91503350,241309,4.68,700,0,B,0,18:03:19.446
000931.SZ,09:15:03.350,91503350,241310,4.65,700,0,B,0,18:03:19.446
000931.SZ,09:15:03.350,91503350,241311,4.61,700,0,B,0,18:03:19.446
000931.SZ,09:15:03.350,91503350,241315,4.68,500,0,B,0,18:03:19.446
000931.SZ,09:15:03.350,91503350,241316,4.65,500,0,B,0,18:03:19.446
000931.SZ,09:15:03.350,91503350,241317,4.61,500,0,B,0,18:03:19.446
000931.SZ,09:15:03.440,91503440,242847,5.2,400,0,S,0,18:03:19.446
000931.SZ,09:15:03.870,91503870,249532,5.45,1000,0,S,0,18:03:19.721
000931.SZ,09:15:03.880,91503880,249756,4.81,200,0,B,0,18:03:19.721
000931.SZ,09:15:04.020,91504020,251993,4.57,100,0,B,0,18:03:19.721
000931.SZ,09:15:04.070,91504070,252514,5.58,2500,0,S,0,18:03:19.721
000931.SZ,09:15:04.160,91504160,253260,5.57,2000,0,S,0,18:03:19.721
000931.SZ,09:15:04.200,91504200,253533,4.96,400,0,B,0,18:03:19.721
000931.SZ,09:15:04.280,91504280,253880,5.59,3000,0,S,0,18:03:19.721
000931.SZ,09:15:04.280,91504280,253881,5.25,6000,0,S,0,18:03:19.721
000931.SZ,09:15:04.300,91504300,254177,5.59,1100,0,S,0,18:03:19.721
000931.SZ,09:15:04.310,91504310,254274,5.35,2800,0,S,0,18:03:19.721
000931.SZ,09:15:04.440,91504440,255932,5.18,3000,0,S,0,18:03:19.721
000931.SZ,09:15:04.520,91504520,256413,4.94,2800,0,B,0,18:03:19.721
000931.SZ,09:15:05.090,91505090,261607,5.46,600,0,S,0,18:03:19.721
000931.SZ,09:15:05.280,91505280,262527,5.25,500,0,S,0,18:03:19.721
000931.SZ,09:15:05.690,91505690,265114,5.01,10000,0,B,0,18:03:19.988
000931.SZ,09:15:05.700,91505700,265152,5.0,10000,0,B,0,18:03:19.988
000931.SZ,09:15:05.720,91505720,265271,4.85,30000,0,B,0,18:03:19.988
000931.SZ,09:15:05.720,91505720,265277,5.45,20000,0,S,0,18:03:19.988
000931.SZ,09:15:05.750,91505750,265484,5.0,20000,0,B,0,18:03:19.988
000931.SZ,09:15:06.720,91506720,269735,5.59,100,0,S,0,18:03:19.988
000931.SZ,09:15:07.310,91507310,271304,5.5,3000,0,S,0,18:03:19.988
000931.SZ,09:15:07.780,91507780,272456,5.51,500,0,S,0,18:03:19.988
000931.SZ,09:15:14.260,91514260,274763,4.82,500,0,B,0,18:03:19.988
000931.SZ,09:15:22.650,91522650,276712,4.57,800,0,S,0,18:03:19.988
000931.SZ,09:15:30.540,91530540,278399,4.7,1000,0,B,0,18:03:20.222
000931.SZ,09:15:33.190,91533190,278980,5.4,500,0,S,0,18:03:20.222
000931.SZ,09:15:42.050,91542050,280897,5.56,40000,0,S,0,18:03:20.222
000931.SZ,09:15:45.780,91545780,281861,4.57,1400,0,S,0,18:03:20.222
000931.SZ,09:15:46.640,91546640,282100,4.65,900,0,B,0,18:03:20.222
000931.SZ,09:15:57.130,91557130,284916,5.19,600,0,S,0,18:03:20.222
000931.SZ,09:15:58.560,91558560,285338,5.0,500,0,B,0,18:03:20.458
000931.SZ,09:16:03.560,91603560,286963,4.97,4000,0,B,0,18:03:20.458
000931.SZ,09:16:03.850,91603850,287026,4.58,900,0,B,0,18:03:20.458
000931.SZ,09:16:06.630,91606630,288004,5.1,200,0,S,0,18:03:20.458
000931.SZ,09:16:12.570,91612570,289815,5.12,200,0,S,0,18:03:20.458
000931.SZ,09:16:16.800,91616800,290985,4.57,1100,0,S,0,18:03:20.458
000931.SZ,09:16:22.930,91622930,292554,5.14,200,0,S,0,18:03:20.458
000931.SZ,09:16:27.930,91627930,293851,5.16,200,0,S,0,18:03:20.458
000931.SZ,09:16:30.760,91630760,294593,5.18,200,0,S,0,18:03:20.458
000931.SZ,09:16:35.790,91635790,295971,5.06,200,0,B,0,18:03:20.672
000931.SZ,09:16:43.510,91643510,298065,5.59,24500,0,S,0,18:03:20.672
000931.SZ,09:16:44.830,91644830,298431,5.23,1000,0,S,0,18:03:20.672
000931.SZ,09:16:45.470,91645470,298601,4.97,1100,0,B,0,18:03:20.672
000931.SZ,09:16:45.870,91645870,298730,5.02,1000,0,B,0,18:03:20.672
000931.SZ,09:16:45.940,91645940,298760,5.04,200,0,B,0,18:03:20.672
000931.SZ,09:16:48.260,91648260,299432,5.59,5000,0,S,0,18:03:20.672
000931.SZ,09:16:51.070,91651070,300389,5.02,200,0,B,0,18:03:20.672
000931.SZ,09:17:02.230,91702230,303698,5.15,1000,0,S,0,18:03:20.672
000931.SZ,09:17:25.220,91725220,311390,4.97,2100,0,B,0,18:03:20.938
000931.SZ,09:17:30.950,91730950,313298,4.96,1000,0,B,0,18:03:20.938
000931.SZ,09:17:32.030,91732030,313629,5.59,4000,0,S,0,18:03:20.938
000931.SZ,09:17:46.440,91746440,318582,5.08,3400,0,S,0,18:03:20.938
000931.SZ,09:17:47.050,91747050,318804,4.98,600,0,B,0,18:03:20.938
000931.SZ,09:18:03.080,91803080,324583,5.55,1900,0,S,0,18:03:21.219
000931.SZ,09:18:14.260,91814260,328636,5.19,10000,0,S,0,18:03:21.219
000931.SZ,09:18:21.770,91821770,331424,5.06,100,0,S,0,18:03:21.219
000931.SZ,09:18:23.990,91823990,332231,5.58,200,0,S,0,18:03:21.219
000931.SZ,09:18:27.320,91827320,333448,5.17,8000,0,S,0,18:03:21.219
000931.SZ,09:18:35.910,91835910,336597,5.59,500,0,S,0,18:03:21.454
000931.SZ,09:18:45.750,91845750,340412,4.92,20000,0,B,0,18:03:21.454
000931.SZ,09:18:49.140,91849140,341730,4.57,500,0,B,0,18:03:21.454
000931.SZ,09:19:06.570,91906570,348481,4.85,5000,0,B,0,18:03:21.664
000931.SZ,09:19:14.870,91914870,351951,4.92,20000,0,B,0,18:03:21.664
000931.SZ,09:19:32.190,91932190,359039,4.95,10000,0,B,0,18:03:21.871
000931.SZ,09:19:37.430,91937430,361260,5.23,1000,0,S,0,18:03:21.871
000931.SZ,09:19:44.500,91944500,364161,5.06,1500,0,S,0,18:03:21.871
000931.SZ,09:20:04.860,92004860,372854,5.0,2000,0,B,0,18:03:22.044
000931.SZ,09:20:13.800,92013800,376169,5.59,1000,0,S,0,18:03:22.044
000931.SZ,09:20:14.050,92014050,376258,5.13,112800,0,S,0,18:03:22.044
000931.SZ,09:20:16.690,92016690,377153,5.06,19800,0,B,0,18:03:22.044
000931.SZ,09:20:18.310,92018310,377766,5.59,800,0,B,0,18:03:22.044
000931.SZ,09:20:21.840,92021840,379068,5.19,1000,0,S,0,18:03:22.262
000931.SZ,09:20:22.050,92022050,379147,5.01,5000,0,B,0,18:03:22.262
