code,time,time_raw,index,price,volume,turnover,bsflag,ask_order,bid_order,biz_index,recv_time
000931.SZ,09:30:04.790,93004790,1237151,0.0,300,0.0,?,1135916,0,0,15:04:33.451
000931.SZ,09:30:04.810,93004810,1238097,0.0,300,0.0,?,1124481,0,0,15:04:33.451
000931.SZ,09:30:05.180,93005180,1249488,0.0,100,0.0,?,989857,0,0,15:04:33.563
000931.SZ,09:30:05.180,93005180,1249514,0.0,100,0.0,?,835473,0,0,15:04:33.563
000931.SZ,09:30:05.180,93005180,1249520,0.0,100,0.0,?,989555,0,0,15:04:33.563
000931.SZ,09:30:05.270,93005270,1251984,0.0,700,0.0,?,743894,0,0,15:04:33.563
000931.SZ,09:30:05.300,93005300,1253095,0.0,300,0.0,?,1139886,0,0,15:04:33.670
000931.SZ,09:30:05.400,93005400,1257437,4.99,1700,0.8483,B,1147053,1257436,0,15:04:33.670
000931.SZ,09:30:05.400,93005400,1257438,4.99,200,0.0998,B,1147279,1257436,0,15:04:33.670
000931.SZ,09:30:05.400,93005400,1257439,4.99,500,0.2495,B,1147281,1257436,0,15:04:33.670
000931.SZ,09:30:05.400,93005400,1257440,4.99,900,0.4491,B,1147284,1257436,0,15:04:33.670
000931.SZ,09:30:05.400,93005400,1257441,4.99,1000,0.499,B,1147298,1257436,0,15:04:33.670
000931.SZ,09:30:05.400,93005400,1257442,4.99,500,0.2495,B,1147487,1257436,0,15:04:33.670
000931.SZ,09:30:05.400,93005400,1257443,4.99,100,0.0499,B,1147641,1257436,0,15:04:33.670
000931.SZ,09:30:05.400,93005400,1257444,4.99,100,0.0499,B,1148273,1257436,0,15:04:33.670
000931.SZ,09:30:05.410,93005410,1258056,4.99,200,0.0998,B,1148273,1258055,0,15:04:33.670
000931.SZ,09:30:05.410,93005410,1258057,4.99,4100,2.0459,B,1148304,1258055,0,15:04:33.670
000931.SZ,09:30:05.410,93005410,1258058,4.99,700,0.3493,B,1148308,1258055,0,15:04:33.670
000931.SZ,09:30:05.540,93005540,1262643,0.0,200,0.0,?,1139240,0,0,15:04:33.807
000931.SZ,09:30:06.160,93006160,1277261,0.0,300,0.0,?,688687,0,0,15:04:34.000
000931.SZ,09:30:06.220,93006220,1280350,4.98,1900,0.9462,B,1259493,1280349,0,15:04:34.000
000931.SZ,09:30:06.220,93006220,1280360,4.98,300,0.1494,B,1259493,1280359,0,15:04:34.000
000931.SZ,09:30:06.220,93006220,1280372,4.99,600,0.2994,B,1148308,1280371,0,15:04:34.000
000931.SZ,09:30:06.220,93006220,1280418,4.99,500,0.2495,B,1148308,1280417,0,15:04:34.000
000931.SZ,09:30:06.220,93006220,1280423,4.99,2000,0.998,B,1148308,1280422,0,15:04:34.000
000931.SZ,09:30:06.220,93006220,1280451,4.99,200,0.0998,B,1148308,1280450,0,15:04:34.000
000931.SZ,09:30:06.220,93006220,1280452,4.99,300,0.1497,B,1148910,1280450,0,15:04:34.000
000931.SZ,09:30:06.220,93006220,1280453,4.99,100,0.0499,B,1149007,1280450,0,15:04:34.000
000931.SZ,09:30:06.220,93006220,1280454,4.99,1200,0.5988,B,1149074,1280450,0,15:04:34.000
000931.SZ,09:30:06.220,93006220,1280455,4.99,300,0.1497,B,1149484,1280450,0,15:04:34.000
000931.SZ,09:30:06.260,93006260,1281602,4.99,100,0.0499,B,1149484,1281601,0,15:04:34.000
000931.SZ,09:30:06.260,93006260,1281603,4.99,400,0.1996,B,1150491,1281601,0,15:04:34.000
000931.SZ,09:30:06.320,93006320,1283170,4.98,400,0.1992,S,1283169,1280359,0,15:04:34.000
000931.SZ,09:30:06.330,93006330,1283449,4.98,400,0.1992,S,1283448,1280359,0,15:04:34.000
000931.SZ,09:30:06.330,93006330,1283457,4.98,200,0.0996,S,1283456,1280359,0,15:04:34.000
000931.SZ,09:30:06.330,93006330,1283458,4.98,600,0.2988,S,1283456,1280387,0,15:04:34.000
000931.SZ,09:30:06.330,93006330,1283467,4.98,100,0.0498,S,1283466,1280387,0,15:04:34.000
000931.SZ,09:30:06.330,93006330,1283534,4.98,700,0.3486,S,1283533,1280387,0,15:04:34.000
000931.SZ,09:30:06.330,93006330,1283535,4.98,800,0.3984,S,1283533,1280425,0,15:04:34.000
000931.SZ,09:30:06.330,93006330,1283536,4.98,300,0.1494,S,1283533,1280557,0,15:04:34.000
000931.SZ,09:30:06.330,93006330,1283537,4.98,100,0.0498,S,1283533,1281483,0,15:04:34.000
000931.SZ,09:30:06.330,93006330,1283538,4.98,800,0.3984,S,1283533,1281496,0,15:04:34.000
000931.SZ,09:30:06.330,93006330,1283544,4.98,200,0.0996,S,1283543,1281604,0,15:04:34.000
000931.SZ,09:30:06.330,93006330,1283545,4.98,500,0.249,S,1283543,1281608,0,15:04:34.000
000931.SZ,09:30:06.330,93006330,1283546,4.98,200,0.0996,S,1283543,1281842,0,15:04:34.000
000931.SZ,09:30:06.340,93006340,1283789,4.98,300,0.1494,S,1283788,1281842,0,15:04:34.000
000931.SZ,09:30:06.340,93006340,1283790,4.98,200,0.0996,S,1283788,1283165,0,15:04:34.000
000931.SZ,09:30:06.340,93006340,1283880,4.98,100,0.0498,S,1283879,1283165,0,15:04:34.104
000931.SZ,09:30:06.350,93006350,1284273,4.98,800,0.3984,S,1284272,1283165,0,15:04:34.104
000931.SZ,09:30:06.360,93006360,1284485,4.98,100,0.0498,S,1284484,1283165,0,15:04:34.104
000931.SZ,09:30:06.360,93006360,1284488,4.98,300,0.1494,S,1284487,1283165,0,15:04:34.104
000931.SZ,09:30:06.360,93006360,1284534,4.98,200,0.0996,S,1284533,1283165,0,15:04:34.104
000931.SZ,09:30:06.360,93006360,1284535,4.97,500,0.2485,S,1284533,710512,0,15:04:34.104
000931.SZ,09:30:06.430,93006430,1288580,4.97,2400,1.1928,S,1288579,710512,0,15:04:34.104
000931.SZ,09:30:06.430,93006430,1288727,4.97,900,0.4473,S,1288726,710512,0,15:04:34.104
000931.SZ,09:30:06.430,93006430,1288763,4.97,100,0.0497,S,1288762,710512,0,15:04:34.104
000931.SZ,09:30:06.470,93006470,1291019,4.97,300,0.1491,S,1291018,710512,0,15:04:34.104
000931.SZ,09:30:06.490,93006490,1291787,4.97,100,0.0497,S,1291786,710512,0,15:04:34.229
000931.SZ,09:30:06.500,93006500,1292079,4.97,300,0.1491,S,1292078,710512,0,15:04:34.229
000931.SZ,09:30:06.500,93006500,1292112,4.97,100,0.0497,S,1292111,710512,0,15:04:34.229
000931.SZ,09:30:06.500,93006500,1292165,4.97,200,0.0994,S,1292164,710512,0,15:04:34.229
000931.SZ,09:30:06.500,93006500,1292507,4.97,100,0.0497,S,1292506,710512,0,15:04:34.229
000931.SZ,09:30:06.520,93006520,1293055,4.97,500,0.2485,S,1293054,710512,0,15:04:34.229
000931.SZ,09:30:06.590,93006590,1294903,4.97,100,0.0497,S,1294902,710512,0,15:04:34.229
000931.SZ,09:30:06.840,93006840,1305967,0.0,300,0.0,?,1149549,0,0,15:04:34.338
000931.SZ,09:30:07.060,93007060,1311214,4.97,200,0.0994,S,1311213,744513,0,15:04:34.465
000931.SZ,09:30:07.210,93007210,1314426,4.98,100,0.0498,B,1311158,1314425,0,15:04:34.465
000931.SZ,09:30:07.650,93007650,1330053,0.0,300,0.0,?,1142161,0,0,15:04:34.799
000931.SZ,09:30:07.820,93007820,1336620,0.0,900,0.0,?,1175396,0,0,15:04:34.799
000931.SZ,09:30:07.840,93007840,1337481,0.0,500,0.0,?,1177253,0,0,15:04:34.799
