code,raw_code,date,action_day,time,time_raw,status,price,open,high,low,pre_close,high_limited,low_limited,volume,turnover,num_trades,BidPrice1,BidVolume1,AskPrice1,AskVolume1,BidPrice2,BidVolume2,AskPrice2,AskVolume2,BidPrice3,BidVolume3,AskPrice3,AskVolume3,BidPrice4,BidVolume4,AskPrice4,AskVolume4,BidPrice5,BidVolume5,AskPrice5,AskVolume5,BidPrice6,BidVolume6,AskPrice6,AskVolume6,BidPrice7,BidVolume7,AskPrice7,AskVolume7,BidPrice8,BidVolume8,AskPrice8,AskVolume8,BidPrice9,BidVolume9,AskPrice9,AskVolume9,BidPrice10,BidVolume10,AskPrice10,AskVolume10,total_bid_vol,total_ask_vol,recv_time
000931.SZ,000931,20260422,20260422,09:17:15.000,91715000,73,0.0,0.0,0.0,0.0,5.02,5.52,4.52,0,0.0,0,5.0,2700,5.0,2700,0.0,0,0.0,200,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,15:04:21.017
000931.SZ,000931,20260422,20260422,09:17:33.000,91733000,73,0.0,0.0,0.0,0.0,5.02,5.52,4.52,0,0.0,0,5.0,2900,5.0,2900,0.0,300,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,15:04:21.017
000931.SZ,000931,20260422,20260422,09:18:36.000,91836000,73,0.0,0.0,0.0,0.0,5.02,5.52,4.52,0,0.0,0,5.0,2900,5.0,2900,0.0,600,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,15:04:21.581
000931.SZ,000931,20260422,20260422,09:20:09.000,92009000,73,0.0,0.0,0.0,0.0,5.02,5.52,4.52,0,0.0,0,5.01,3800,5.01,3800,0.0,0,0.0,49100,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,15:04:22.320
000931.SZ,000931,20260422,20260422,09:20:18.000,92018000,73,0.0,0.0,0.0,0.0,5.02,5.52,4.52,0,0.0,0,5.01,11400,5.01,11400,0.0,0,0.0,41500,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,15:04:22.320
000931.SZ,000931,20260422,20260422,09:20:45.000,92045000,73,0.0,0.0,0.0,0.0,5.02,5.52,4.52,0,0.0,0,5.01,21400,5.01,21400,0.0,0,0.0,31500,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,15:04:22.320
000931.SZ,000931,20260422,20260422,09:21:30.000,92130000,73,0.0,0.0,0.0,0.0,5.02,5.52,4.52,0,0.0,0,5.01,21900,5.01,21900,0.0,0,0.0,31000,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,15:04:22.830
000931.SZ,000931,20260422,20260422,09:22:06.000,92206000,73,0.0,0.0,0.0,0.0,5.02,5.52,4.52,0,0.0,0,5.01,25500,5.01,25500,0.0,0,0.0,27400,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,15:04:23.115
000931.SZ,000931,20260422,20260422,09:23:00.000,92300000,73,0.0,0.0,0.0,0.0,5.02,5.52,4.52,0,0.0,0,5.01,29500,5.01,29500,0.0,0,0.0,23400,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,15:04:23.381
000931.SZ,000931,20260422,20260422,09:23:09.000,92309000,73,0.0,0.0,0.0,0.0,5.02,5.52,4.52,0,0.0,0,5.01,29500,5.01,29500,0.0,0,0.0,35200,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,15:04:23.601
000931.SZ,000931,20260422,20260422,09:23:18.000,92318000,73,0.0,0.0,0.0,0.0,5.02,5.52,4.52,0,0.0,0,5.01,29500,5.01,29500,0.0,0,0.0,42200,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,15:04:23.601
000931.SZ,000931,20260422,20260422,09:23:36.000,92336000,73,0.0,0.0,0.0,0.0,5.02,5.52,4.52,0,0.0,0,5.01,29500,5.01,29500,0.0,0,0.0,43800,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,15:04:23.816
000931.SZ,000931,20260422,20260422,09:24:12.000,92412000,73,0.0,0.0,0.0,0.0,5.02,5.52,4.52,0,0.0,0,5.0,46900,5.0,46900,0.0,0,0.0,6400,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,15:04:24.301
000931.SZ,000931,20260422,20260422,09:24:21.000,92421000,73,0.0,0.0,0.0,0.0,5.02,5.52,4.52,0,0.0,0,5.0,46900,5.0,46900,0.0,0,0.0,7100,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,15:04:24.301
000931.SZ,000931,20260422,20260422,09:24:57.000,92457000,73,0.0,0.0,0.0,0.0,5.02,5.52,4.52,0,0.0,0,5.0,55000,5.0,55000,0.0,1000,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,15:04:25.114
000931.SZ,000931,20260422,20260422,09:25:00.000,92500000,80,5.01,5.01,5.01,5.01,5.02,5.52,4.52,71800,35.9718,71,5.0,9100,5.01,43200,4.98,3200,5.04,6000,4.97,200,5.05,27500,4.96,10300,5.06,13300,4.95,32400,5.07,2400,4.94,6100,5.08,6300,4.93,12400,5.09,46200,4.92,115100,5.1,13200,4.91,21700,5.11,18700,4.9,12400,5.12,14900,623200,836900,15:04:26.209
000931.SZ,000931,20260422,20260422,09:30:00.000,93000000,79,4.98,5.01,5.01,4.98,5.02,5.52,4.52,81300,40.721,90,4.98,5800,5.0,10500,4.97,31900,5.01,51700,4.96,26100,5.02,4200,4.95,31900,5.03,12000,4.94,6100,5.04,23000,4.93,12400,5.05,30500,4.92,116000,5.06,13300,4.91,21700,5.07,2400,4.9,12400,5.08,6300,4.89,18400,5.09,46200,664600,934500,15:04:26.904
000931.SZ,000931,20260422,20260422,09:30:03.000,93003000,79,4.99,5.01,5.01,4.98,5.02,5.52,4.52,106400,53.2446,125,4.99,5400,5.0,46500,4.98,5200,5.01,64600,4.97,62000,5.02,6700,4.96,35100,5.03,17000,4.95,39900,5.04,46700,4.94,11100,5.05,34000,4.93,23700,5.06,13300,4.92,116000,5.07,22100,4.91,27900,5.08,78200,4.9,19100,5.09,67000,821100,1358600,15:04:28.516
000931.SZ,000931,20260422,20260422,09:30:06.000,93006000,79,4.99,5.01,5.01,4.97,5.02,5.52,4.52,130000,65.0146,159,4.97,53100,4.98,2200,4.96,66100,4.99,33400,4.95,44900,5.0,48800,4.94,12600,5.01,59000,4.93,23700,5.02,11700,4.92,118000,5.03,22000,4.91,27900,5.04,46700,4.9,19100,5.05,34000,4.89,19400,5.06,13300,4.88,51100,5.07,29600,849100,1426200,15:04:29.595
000931.SZ,000931,20260422,20260422,09:30:09.000,93009000,79,4.97,5.01,5.01,4.97,5.02,5.52,4.52,166600,83.2258,207,4.97,35200,4.98,7300,4.96,66100,4.99,32000,4.95,50900,5.0,49000,4.94,12600,5.01,57200,4.93,23700,5.02,11700,4.92,118000,5.03,22000,4.91,27900,5.04,48700,4.9,19100,5.05,34000,4.89,19400,5.06,13300,4.88,51100,5.07,29600,837200,1430300,15:04:30.761
000931.SZ,000931,20260422,20260422,09:30:12.000,93012000,79,4.97,5.01,5.01,4.97,5.02,5.52,4.52,175400,87.6029,218,4.97,32000,4.98,13500,4.96,66100,4.99,30800,4.95,50900,5.0,47400,4.94,12600,5.01,52400,4.93,23700,5.02,11900,4.92,118000,5.03,22000,4.91,27900,5.04,48700,4.9,19100,5.05,34000,4.89,19400,5.06,13300,4.88,51100,5.07,29600,834000,1429100,15:04:31.827
000931.SZ,000931,20260422,20260422,09:30:15.000,93015000,79,4.98,5.01,5.01,4.97,5.02,5.52,4.52,181700,90.7355,230,4.97,29300,4.98,25100,4.96,66100,4.99,30800,4.95,45900,5.0,47400,4.94,12600,5.01,52400,4.93,23700,5.02,11900,4.92,118000,5.03,22000,4.91,27900,5.04,48700,4.9,19100,5.05,34000,4.89,19400,5.06,13300,4.88,51100,5.07,29600,826300,1446400,15:04:32.268
000931.SZ,000931,20260422,20260422,09:30:18.000,93018000,79,4.98,5.01,5.01,4.97,5.02,5.52,4.52,195200,97.4451,241,4.97,17400,4.98,32800,4.96,66100,4.99,33300,4.95,45900,5.0,46700,4.94,12800,5.01,8800,4.93,33700,5.02,9400,4.92,120500,5.03,22000,4.91,27900,5.04,48700,4.9,19100,5.05,34000,4.89,19400,5.06,13300,4.88,51100,5.07,29600,827100,1409800,15:04:32.886
000931.SZ,000931,20260422,20260422,09:30:21.000,93021000,79,4.97,5.01,5.01,4.97,5.02,5.52,4.52,203800,101.7193,259,4.97,9600,4.98,33100,4.96,66600,4.99,33300,4.95,45900,5.0,42100,4.94,12800,5.01,4500,4.93,33700,5.02,9400,4.92,120500,5.03,22000,4.91,27900,5.04,48700,4.9,19100,5.05,34000,4.89,19400,5.06,13300,4.88,51100,5.07,29600,819800,1401200,15:04:34.104
000931.SZ,000931,20260422,20260422,08:00:00.000,80000000,0,0.0,0.0,0.0,0.0,5.02,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,16:08:10.358
000931.SZ,000931,20260422,20260422,08:28:45.000,82845000,70,0.0,0.0,0.0,0.0,5.02,5.52,4.52,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,16:08:10.358
000931.SZ,000931,20260422,20260422,08:29:00.000,82900000,70,0.0,0.0,0.0,0.0,5.02,5.52,4.52,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,16:08:10.358
000931.SZ,000931,20260422,20260422,09:15:00.000,91500000,73,0.0,0.0,0.0,0.0,5.02,5.52,4.52,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,16:08:10.358
000931.SZ,000931,20260422,20260422,09:15:09.000,91509000,73,0.0,0.0,0.0,0.0,5.02,5.52,4.52,0,0.0,0,5.01,500,5.01,500,0.0,0,0.0,49500,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,16:08:14.185
000931.SZ,000931,20260422,20260422,09:15:27.000,91527000,73,0.0,0.0,0.0,0.0,5.02,5.52,4.52,0,0.0,0,5.0,500,5.0,500,0.0,2200,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,16:08:14.676
000931.SZ,000931,20260422,20260422,09:15:54.000,91554000,73,0.0,0.0,0.0,0.0,5.02,5.52,4.52,0,0.0,0,5.0,1700,5.0,1700,0.0,1000,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,16:08:14.676
000931.SZ,000931,20260422,20260422,09:16:12.000,91612000,73,0.0,0.0,0.0,0.0,5.02,5.52,4.52,0,0.0,0,5.0,2200,5.0,2200,0.0,500,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,16:08:14.931
000931.SZ,000931,20260422,20260422,09:16:21.000,91621000,73,0.0,0.0,0.0,0.0,5.02,5.52,4.52,0,0.0,0,5.0,2700,5.0,2700,0.0,0,0.0,200,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,16:08:14.931
000931.SZ,000931,20260422,20260422,09:16:30.000,91630000,73,0.0,0.0,0.0,0.0,5.02,5.52,4.52,0,0.0,0,5.0,2400,5.0,2400,0.0,300,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,16:08:14.931
000931.SZ,000931,20260422,20260422,09:17:15.000,91715000,73,0.0,0.0,0.0,0.0,5.02,5.52,4.52,0,0.0,0,5.0,2700,5.0,2700,0.0,0,0.0,200,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,16:08:15.351
000931.SZ,000931,20260422,20260422,09:17:33.000,91733000,73,0.0,0.0,0.0,0.0,5.02,5.52,4.52,0,0.0,0,5.0,2900,5.0,2900,0.0,300,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,16:08:15.351
000931.SZ,000931,20260422,20260422,09:18:36.000,91836000,73,0.0,0.0,0.0,0.0,5.02,5.52,4.52,0,0.0,0,5.0,2900,5.0,2900,0.0,600,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,16:08:15.912
000931.SZ,000931,20260422,20260422,09:20:09.000,92009000,73,0.0,0.0,0.0,0.0,5.02,5.52,4.52,0,0.0,0,5.01,3800,5.01,3800,0.0,0,0.0,49100,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,16:08:16.674
000931.SZ,000931,20260422,20260422,09:20:18.000,92018000,73,0.0,0.0,0.0,0.0,5.02,5.52,4.52,0,0.0,0,5.01,11400,5.01,11400,0.0,0,0.0,41500,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,16:08:16.674
000931.SZ,000931,20260422,20260422,09:20:45.000,92045000,73,0.0,0.0,0.0,0.0,5.02,5.52,4.52,0,0.0,0,5.01,21400,5.01,21400,0.0,0,0.0,31500,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,16:08:16.674
000931.SZ,000931,20260422,20260422,09:21:30.000,92130000,73,0.0,0.0,0.0,0.0,5.02,5.52,4.52,0,0.0,0,5.01,21900,5.01,21900,0.0,0,0.0,31000,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,16:08:17.208
000931.SZ,000931,20260422,20260422,09:22:06.000,92206000,73,0.0,0.0,0.0,0.0,5.02,5.52,4.52,0,0.0,0,5.01,25500,5.01,25500,0.0,0,0.0,27400,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,16:08:17.490
000931.SZ,000931,20260422,20260422,09:23:00.000,92300000,73,0.0,0.0,0.0,0.0,5.02,5.52,4.52,0,0.0,0,5.01,29500,5.01,29500,0.0,0,0.0,23400,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,16:08:17.750
000931.SZ,000931,20260422,20260422,09:23:09.000,92309000,73,0.0,0.0,0.0,0.0,5.02,5.52,4.52,0,0.0,0,5.01,29500,5.01,29500,0.0,0,0.0,35200,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,16:08:17.971
000931.SZ,000931,20260422,20260422,09:23:18.000,92318000,73,0.0,0.0,0.0,0.0,5.02,5.52,4.52,0,0.0,0,5.01,29500,5.01,29500,0.0,0,0.0,42200,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,16:08:17.971
000931.SZ,000931,20260422,20260422,09:23:36.000,92336000,73,0.0,0.0,0.0,0.0,5.02,5.52,4.52,0,0.0,0,5.01,29500,5.01,29500,0.0,0,0.0,43800,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,16:08:18.191
000931.SZ,000931,20260422,20260422,09:24:12.000,92412000,73,0.0,0.0,0.0,0.0,5.02,5.52,4.52,0,0.0,0,5.0,46900,5.0,46900,0.0,0,0.0,6400,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,16:08:18.670
000931.SZ,000931,20260422,20260422,09:24:21.000,92421000,73,0.0,0.0,0.0,0.0,5.02,5.52,4.52,0,0.0,0,5.0,46900,5.0,46900,0.0,0,0.0,7100,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,16:08:18.670
000931.SZ,000931,20260422,20260422,09:24:57.000,92457000,73,0.0,0.0,0.0,0.0,5.02,5.52,4.52,0,0.0,0,5.0,55000,5.0,55000,0.0,1000,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,16:08:19.488
000931.SZ,000931,20260422,20260422,09:25:00.000,92500000,80,5.01,5.01,5.01,5.01,5.02,5.52,4.52,71800,35.9718,71,5.0,9100,5.01,43200,4.98,3200,5.04,6000,4.97,200,5.05,27500,4.96,10300,5.06,13300,4.95,32400,5.07,2400,4.94,6100,5.08,6300,4.93,12400,5.09,46200,4.92,115100,5.1,13200,4.91,21700,5.11,18700,4.9,12400,5.12,14900,623200,836900,16:08:20.598
000931.SZ,000931,20260422,20260422,09:30:00.000,93000000,79,4.98,5.01,5.01,4.98,5.02,5.52,4.52,81300,40.721,90,4.98,5800,5.0,10500,4.97,31900,5.01,51700,4.96,26100,5.02,4200,4.95,31900,5.03,12000,4.94,6100,5.04,23000,4.93,12400,5.05,30500,4.92,116000,5.06,13300,4.91,21700,5.07,2400,4.9,12400,5.08,6300,4.89,18400,5.09,46200,664600,934500,16:08:21.313
000931.SZ,000931,20260422,20260422,09:30:03.000,93003000,79,4.99,5.01,5.01,4.98,5.02,5.52,4.52,106400,53.2446,125,4.99,5400,5.0,46500,4.98,5200,5.01,64600,4.97,62000,5.02,6700,4.96,35100,5.03,17000,4.95,39900,5.04,46700,4.94,11100,5.05,34000,4.93,23700,5.06,13300,4.92,116000,5.07,22100,4.91,27900,5.08,78200,4.9,19100,5.09,67000,821100,1358600,16:08:22.921
000931.SZ,000931,20260422,20260422,09:30:06.000,93006000,79,4.99,5.01,5.01,4.97,5.02,5.52,4.52,130000,65.0146,159,4.97,53100,4.98,2200,4.96,66100,4.99,33400,4.95,44900,5.0,48800,4.94,12600,5.01,59000,4.93,23700,5.02,11700,4.92,118000,5.03,22000,4.91,27900,5.04,46700,4.9,19100,5.05,34000,4.89,19400,5.06,13300,4.88,51100,5.07,29600,849100,1426200,16:08:24.047
000931.SZ,000931,20260422,20260422,09:30:09.000,93009000,79,4.97,5.01,5.01,4.97,5.02,5.52,4.52,166600,83.2258,207,4.97,35200,4.98,7300,4.96,66100,4.99,32000,4.95,50900,5.0,49000,4.94,12600,5.01,57200,4.93,23700,5.02,11700,4.92,118000,5.03,22000,4.91,27900,5.04,48700,4.9,19100,5.05,34000,4.89,19400,5.06,13300,4.88,51100,5.07,29600,837200,1430300,16:08:25.234
